epoch,audience_reserve,ar_ratio,treasury,treasury_runway_estimate,total_acr_issued,total_acr_vesting,total_acr_available,total_acr_queued,total_acr_settled,settlement_requested_z1u_epoch,settlement_executed_z1u_epoch,settlement_queue_z1u,settlement_pressure_ratio,utility_spend_epoch,treasury_fees_epoch,provider_payments_epoch,z1u_burned_epoch,cumulative_z1u_burned,brand_inflow_epoch,throttle_multiplier,throttle_active,ar_floor_breach
22,649999.9999999999,0.6499999999999999,57619.52172281327,9999.0,1999038.4615384636,272596.1538461539,601392.5863326713,274075.99509761727,850973.7262620194,0,50000.00000000001,274075.9950976172,5.481519901952344,49862.576727853186,2493.1288363926597,44876.31905506787,2493.1288363926597,36593.24798483227,1000.0,1.0,0,0
23,599999.9999999999,0.5999999999999999,61116.17947003356,9999.0,2089903.8461538483,272596.1538461539,609873.5184707629,306460.4475749103,900973.7262620192,0,50000.000000000015,306460.44757491024,6.129208951498205,49933.15494440588,2496.657747220294,44939.83944996528,2496.657747220294,39089.90573205256,1000.0,1.0,0,0
24,549999.9999999998,0.5499999999999998,64615.41835334606,9999.0,2180769.230769233,272596.1538461539,617496.7364620448,339702.6141990131,950973.7262620194,0,50000.00000000001,339702.6141990131,6.794052283980262,49984.77766624992,2499.238883312496,44986.29989962493,2499.238883312496,41589.14461536506,1000.0,1.0,0,0
25,568116.5183937971,0.5681165183937971,0.0,0.0,2271634.615384617,272596.1538461539,624350.4193274353,373714.31594900717,1000973.7262620194,0,50000.000000000015,373714.3159490071,7.474286318980142,50022.000809024794,2501.1000404512397,45019.80072812231,2501.1000404512397,44090.2446558163,1000.0,1.0,0,0
26,518116.5183937971,0.5181165183937971,3502.4150260274178,9999.0,2362500.000000001,272596.1538461539,630513.3253350072,408416.79455682,1050973.7262620195,0,50000.0,408416.79455682,8.168335891136401,50048.30052054835,2502.4150260274178,45043.47046849351,2502.4150260274178,46592.65968184372,1000.0,1.0,0,0
27,475122.2503375297,0.4751222503375297,0.0,0.0,2453365.384615385,272596.1538461539,636055.8851676373,443739.6193395744,1100973.7262620195,0,50000.0,443739.6193395744,8.874792386791489,50066.33835410326,2503.316917705163,45059.70451869293,2503.316917705163,49095.976599548885,1000.0,1.0,0,0
28,428626.1581583526,0.4286261581583526,0.0,9999.0,2544230.769230769,272596.1538461539,641041.1478489315,479619.7412736648,1150973.7262620195,0,50000.00000000001,479619.74127366475,9.592394825473296,50078.15641645823,2503.9078208229116,45070.340774812415,2503.9078208229116,51599.884420371796,1000.0,1.0,0,0
29,382130.42429996084,0.38213042429996086,0.0,9999.0,2635096.153846153,272596.1538461539,645525.6036935808,516000.67004440015,1200973.7262620195,0,50000.0,516000.67004440015,10.320013400888003,50085.322832164704,2504.2661416082356,45076.79054894824,2504.2661416082356,54104.15056198004,1000.0,1.0,0,0
30,335634.8763678343,0.3356348763678343,0.0,9999.0,2725961.538461537,272596.1538461539,649559.903711902,552831.7546414635,1250973.7262620195,0,49999.999999999985,552831.7546414636,11.056635092829273,50089.041357469214,2504.4520678734607,45080.137221722296,2504.4520678734607,56608.60262985349,1000.0,1.0,0,0
31,289139.3881039523,0.2891393881039523,0.0,9999.0,2816826.923076921,272596.1538461539,653189.4911577078,590067.5518110425,1300973.7262620195,0,50000.0,590067.5518110426,11.801351036220852,50090.234722360285,2504.511736118014,45081.21125012425,2504.511736118014,59113.11436597151,1000.0,0.5,1,1
32,242643.8685266495,0.2426438685266495,0.0,9999.0,2862259.6153846136,227163.46153846156,656455.157997349,627667.2695867859,1350973.7262620192,0,49999.99999999999,627667.2695867859,12.553345391735718,50089.60845394309,2504.4804226971546,45080.64760854878,2504.4804226971546,61617.59478866866,1000.0,0.5,1,1
33,196148.25352795137,0.19614825352795137,0.0,9999.0,2907692.307692306,181730.76923076925,659393.5367966952,665594.2754028244,1400973.7262620192,0,50000.0,665594.2754028244,13.311885508056488,50087.70002603694,2504.3850013018473,45078.93002343325,2504.3850013018473,64121.97978997051,1000.0,0.5,1,1
34,149652.49937133372,0.1496524993713337,0.0,9999.0,2953124.9999999986,136298.07692307694,662037.5367227729,703815.6600921315,1450973.7262620192,0,50000.0,703815.6600921314,14.076313201842627,50084.916867646745,2504.2458433823376,45076.42518088207,2504.2458433823376,66626.22563335285,1000.0,0.5,1,1
35,103157.44843069193,0.10315744843069194,0.0,9999.0,2998557.692307691,136298.07692307694,625258.077079437,736027.8120431597,1500973.7262620192,0,50000.0,736027.8120431596,14.720556240863193,50098.981187163925,2504.949059358196,45089.08306844754,2504.949059358196,69131.17469271104,1000.0,0.5,1,1
36,56663.86786614734,0.05666386786614734,0.0,9999.0,3043990.3846153836,136298.07692307694,593421.8841110548,763296.6973192343,1550973.7262620192,0,50000.00000000001,763296.697319234,15.265933946384681,50128.388709108054,2506.419435455403,45115.54983819726,2506.419435455403,71637.59412816643,1000.0,0.5,1,1
37,10172.178440322243,0.010172178440322243,0.0,9999.0,3089423.076923076,136298.07692307694,565698.8298237954,786452.443914186,1600973.7262620192,0,50000.000000000015,786452.4439141857,15.729048878283715,50166.21148349822,2508.3105741749114,45149.5903351484,2508.3105741749114,74145.90470234134,1000.0,0.5,1,1
38,2732.2082382105527,0.0027322082382105527,0.0,9999.0,3134855.7692307686,136298.07692307694,541433.5378142667,806150.4282314068,1650973.7262620192,0,10172.178440322243,845978.2497910843,16.919564995821688,34644.16476421106,1732.2082382105532,31179.74828778996,1732.2082382105532,75878.1129405519,1000.0,0.5,1,1
39,2187.7109409392015,0.0021877109409392014,0.0,9999.0,3180288.461538461,136298.07692307694,520101.85802891967,825096.5666079941,1698791.9599784713,0,2732.2082382105527,910010.4136459131,18.200208272918264,23754.218818784037,1187.710940939202,21378.79693690563,1187.710940939202,77065.8238814911,1000.0,0.5,1,1
40,1837.24084962104,0.0018372408496210402,0.0,9999.0,3225721.1538461535,136298.07692307694,501279.4527214138,843709.5033366801,1744434.1208649834,0,2187.7109409392015,972077.8003201721,19.44155600640344,16744.8169924208,837.2408496210401,15070.335293178721,837.2408496210401,77903.06473111214,1000.0,0.5,1,1
41,1607.7577584985856,0.0016077577584985856,0.0,9999.0,3271153.846153846,136298.07692307694,484618.8443582694,862009.1414723948,1788227.7834001055,0,1837.24084962104,1032333.8601413878,20.646677202827757,12155.155169971713,607.7577584985855,10939.63965297454,607.7577584985855,78510.82248961073,1000.0,0.5,1,1
42,1454.5550824771803,0.0014545550824771804,0.0,0.0,3316586.5384615385,136298.07692307694,469832.4500651261,880023.0319395724,1830432.9795337636,0,1607.7577584985856,1090945.1889837247,21.818903779674493,9091.101649543602,454.5550824771801,8181.991484589241,454.5550824771801,78965.3775720879,1000.0,0.5,1,1
43,1350.0969465081055,0.0013500969465081055,0.0,9999.0,3362019.230769231,136298.07692307694,456679.90168064943,897782.5472572343,1871258.7049082704,0,1454.5550824771803,1148075.8745934165,22.961517491868328,7001.938930162109,350.0969465081055,6301.745037145897,350.0969465081055,79315.474518596,1000.0,0.5,1,1
44,1277.2873810146173,0.0012772873810146172,0.0,9999.0,3407451.9230769235,136298.07692307694,444958.4679265868,915320.3066172029,1910875.0716100568,0,1350.0969465081055,1203879.903708663,24.077598074173263,5545.7476202923435,277.2873810146172,4991.172858263109,277.2873810146172,79592.76189961062,1000.0,0.5,1,1
45,1225.40524486523,0.00122540524486523,0.0,9999.0,3452884.615384616,136298.07692307694,434495.74535137665,932668.5414130273,1949422.2516971347,0,1277.2873810146173,1258498.031210551,25.169960624211022,4508.104897304603,225.40524486523015,4057.2944075741425,225.40524486523015,79818.16714447584,1000.0,0.5,1,1
46,1187.6437571167373,0.0011876437571167373,0.0,0.0,3498317.3076923084,136298.07692307694,425144.02466195496,949858.1110934815,1987017.0950137945,0,1225.40524486523,1312057.0389627998,26.241140779255996,3752.875142334744,187.6437571167372,3377.5876281012693,187.6437571167372,80005.81090159259,1000.0,0.5,1,1
47,1159.6169469314584,0.0011596169469314584,0.0,9999.0,3543750.000000001,136298.07692307694,416775.9055280858,966917.9497376941,2023758.0678111436,0,1187.6437571167373,1364670.2066472445,27.29340413294489,3192.3389386291688,159.61694693145844,2873.105044766252,159.61694693145844,80165.42784852405,1000.0,0.5,1,1
48,1138.449595341465,0.001138449595341465,0.0,9999.0,3589182.6923076934,136298.07692307694,409280.84978180705,983874.7902995399,2059728.9753032688,0,1159.6169469314584,1416438.337754284,28.32876675508568,2768.9919068293016,138.44959534146508,2492.092716146372,138.44959534146508,80303.87744386552,1000.0,0.5,1,1
49,1122.2199629816193,0.0011222199629816194,0.0,9999.0,3634615.384615386,136298.07692307694,402562.44583135634,1000753.0641280987,2095001.7977328533,0,1138.449595341465,1467450.9844170855,29.34901968834171,2444.399259632389,122.21996298161946,2199.95933366915,122.21996298161946,80426.09740684714,1000.0,0.5,1,1
50,1109.6163582950019,0.0011096163582950019,0.0,9999.0,3680048.0769230784,136298.07692307694,396536.2165111793,1017574.9088112335,2129638.8746775873,0,1122.2199629816193,1517787.6860819731,30.355753721639463,2192.327165900037,109.61635829500185,1973.0944493100337,109.61635829500185,80535.71376514215,1000.0,0.5,1,1
51,1099.72375908363,0.00109972375908363,0.0,9999.0,3725480.769230771,136298.07692307694,391127.84554103855,1034360.2411672308,2163694.6055994234,0,1109.6163582950019,1567519.1330015112,31.350382660030224,1994.4751816725998,99.72375908363,1795.0276635053397,99.72375908363,80635.4375242258,1000.0,0.5,1,1
52,1091.8898770787953,0.0010918898770787952,0.0,9999.0,3770913.4615384634,136298.07692307694,386271.72907638404,1051126.8677963035,2197216.7877426976,0,1099.72375908363,1616708.2180147744,32.33416436029549,1837.7975415759092,91.88987707879546,1654.0177874183184,91.88987707879546,80727.32740130459,1000.0,0.5,1,1
53,1085.6400269311744,0.0010856400269311744,0.0,9999.0,3816346.153846156,136298.07692307694,381909.781821524,1067890.6156819186,2230247.679419635,0,1091.8898770787953,1665410.967700248,33.308219354004954,1712.8005386234865,85.64002693117433,1541.5204847611378,85.64002693117433,80812.96742823576,1000.0,0.5,1,1
54,1080.6221968353782,0.0010806221968353781,0.0,9999.0,3861778.8461538483,136298.07692307694,377990.4441688318,1084665.4717947657,2262824.8532671724,0,1085.6400269311744,1713677.357633701,34.27354715267402,1612.4439367075659,80.62219683537829,1451.1995430368092,80.62219683537829,80893.58962507114,1000.0,0.5,1,1
55,1076.5709819735318,0.0010765709819735318,0.0,9999.0,3907211.538461541,136298.07692307694,374467.8494614312,1101463.7247775139,2294981.887299517,0,1080.6221968353782,1761552.0224519589,35.23104044903918,1531.4196394706375,76.5709819735319,1378.277675523574,76.5709819735319,80970.16060704466,1000.0,0.5,1,1
56,1073.283434563805,0.001073283434563805,0.0,9999.0,3952644.2307692333,136298.07692307694,371301.11992329394,1118296.104416842,2326748.9295060183,0,1076.5709819735318,1809074.8733158149,36.181497466316294,1465.6686912761006,73.28343456380502,1319.1018221484906,73.28343456380502,81043.44404160847,1000.0,0.5,1,1
57,1070.6025474411176,0.0010706025474411175,0.0,9999.0,3998076.923076926,136298.07692307694,368453.7669009668,1135171.9162846487,2358153.162968231,0,1073.283434563805,1856281.6352112705,37.12563270422541,1412.0509488223547,70.60254744111774,1270.8458539401192,70.60254744111774,81114.04658904958,1000.0,0.5,1,1
58,1068.4057082216816,0.0010684057082216815,0.0,0.0,4043509.6153846183,136298.07692307694,365893.1764252322,1152099.1700013794,2389219.192034927,0,1070.6025474411176,1903204.3154472564,38.06408630894513,1368.1141644336296,68.4057082216815,1231.3027479902667,68.4057082216815,81182.45229727126,1000.0,0.5,1,1
59,1066.5964511172876,0.0010665964511172876,0.0,9999.0,4088942.307692311,136298.07692307694,363590.16517405823,1169084.700262466,2419969.365332707,0,1068.4057082216816,1949871.613297901,38.997432265958025,1331.929022345752,66.59645111728761,1198.7361201111771,66.59645111728761,81249.04874838855,1000.0,0.5,1,1
60,1065.0984419489612,0.0010650984419489612,0.0,9999.0,4134375.0000000033,136298.07692307694,361518.59502697247,1186134.2802139123,2450424.0478360387,0,1066.5964511172876,1996309.279301562,39.926185586031245,1301.9688389792213,65.09844194896108,1171.7719550812994,65.09844194896108,81314.1471903375,1000.0,0.5,1,1
61,1063.8510086824203,0.0010638510086824204,0.0,9999.0,4179807.6923076957,136298.07692307694,359655.0367865618,1203252.7270531766,2480601.8515448775,0,1065.0984419489612,2042540.4314077161,40.850808628154326,1277.0201736484064,63.851008682420314,1149.3181562835655,63.851008682420314,81377.99819901993,1000.0,0.5,1,1
62,1062.8057653021317,0.0010628057653021318,0.0,9999.0,4225240.384615389,136298.07692307694,357978.47548380983,1220443.9999219645,2510519.8322865334,0,1063.8510086824203,2088585.8340094779,41.771716680189556,1256.115306042638,62.80576530213191,1130.503775438374,62.80576530213191,81440.80396432207,1000.0,0.5,1,1
63,1061.9240257514125,0.0010619240257514124,0.0,0.0,4270673.076923082,136298.07692307694,356470.0511133322,1237711.290283121,2540193.658603547,0,1062.8057653021317,2134464.144922345,42.6892828984469,1238.4805150282455,61.92402575141229,1114.632463525421,61.92402575141229,81502.72799007347,1000.0,0.5,1,1
64,1061.1748001606386,0.0010611748001606385,0.0,9999.0,4316105.769230775,136298.07692307694,355112.82976147323,1255057.105056324,2569637.7574898954,0,1061.9240257514125,2180192.1345561445,43.60384269112289,1223.496003212775,61.17480016063875,1101.1464028914975,61.17480016063875,81563.9027902341,1000.0,0.5,1,1
65,1060.5332278475212,0.0010605332278475212,0.0,9999.0,4361538.461538468,136298.07692307694,353891.6009690211,1272483.34284064,2598865.4408057234,0,1061.1748001606386,2225784.880856128,44.51569761712256,1210.6645569504242,60.53322784752122,1089.5981012553816,60.53322784752122,81624.43601808163,1000.0,0.5,1,1
66,1059.9793429405674,0.0010599793429405674,0.0,0.0,4406971.1538461605,136298.07692307694,352792.6978668056,1289991.3635850593,2627889.015471212,0,1060.5332278475212,2271255.943038188,45.42511886076376,1199.5868588113449,59.97934294056726,1079.6281729302104,59.97934294056726,81684.4153610222,1000.0,0.5,1,1
67,1059.4970965360963,0.0010594970965360963,0.0,9999.0,4452403.846153853,136298.07692307694,351803.8371787508,1307582.0520867663,2656719.8799652522,0,1059.9793429405674,2316617.5166909946,46.33235033381989,1189.941930721928,59.49709653609641,1070.9477376497352,59.49709653609641,81743.9124575583,1000.0,0.5,1,1
68,1059.0735787508972,0.0010590735787508973,0.0,9999.0,4497836.538461546,136298.07692307694,350913.9766348729,1325255.8757050042,2685368.6091985847,0,1059.4970965360963,2361880.5724460287,47.237611448920575,1181.471575017947,59.07357875089735,1063.3244175161524,59.07357875089735,81802.98603630919,1000.0,0.5,1,1
69,1058.6983978169578,0.0010586983978169578,0.0,9999.0,4543269.230769239,136298.07692307694,350113.1877003618,1343012.9366786852,2713845.029467107,0,1059.0735787508972,2407054.9801094807,48.14109960218961,1173.9679563391571,58.69839781695786,1056.5711607052415,58.69839781695786,81861.68443412615,1000.0,0.5,1,1
70,1058.363183342389,0.001058363183342389,0.0,9999.0,4588701.923076932,136298.07692307694,349392.5418246063,1360853.0194303892,2742158.2848988506,0,1058.6983978169578,2452149.6198951113,49.042992397902225,1167.2636668477821,58.363183342389114,1050.537300163004,58.363183342389114,81920.04761746853,1000.0,0.5,1,1
71,1058.0611882282572,0.001058061188228257,0.0,9999.0,4634134.615384625,136298.07692307694,348744.00865984685,1378775.63322947,2770316.8965722215,0,1058.363183342389,2497172.4821842206,49.94344964368441,1161.2237645651428,58.061188228257144,1045.1013881086285,58.061188228257144,81978.1088056968,1000.0,0.5,1,1
72,1057.7869692643085,0.0010577869692643086,0.0,9999.0,4679567.307692318,136298.07692307694,348160.36490379396,1396780.0505738892,2798328.815291547,0,1058.0611882282572,2542130.7570597376,50.84261514119475,1155.73938528617,57.7869692643085,1040.1654467575531,57.7869692643085,82035.89577496111,1000.0,0.5,1,1
73,1057.5361306463344,0.0010575361306463344,0.0,9999.0,4725000.000000011,136298.07692307694,347635.11259231856,1414865.341634909,2826201.4688496953,0,1057.7869692643085,2587030.9147096407,51.740618294192814,1150.7226129266883,57.53613064633442,1035.6503516340197,57.53613064633442,82093.43190560745,1000.0,0.5,1,1
74,1057.305117916576,0.001057305117916576,0.0,9999.0,4770432.692307704,136298.07692307694,347162.40581359924,1433030.4050917202,2853941.804479296,0,1057.5361306463344,2631878.777665406,52.63757555330812,1146.1023583315202,57.30511791657601,1031.4921224983682,57.30511791657601,82150.73702352402,1000.0,0.5,1,1
75,1057.0910523708155,0.0010570910523708156,0.0,9999.0,4815865.384615397,136298.07692307694,346736.984938886,1451273.9956649626,2881556.327088459,0,1057.305117916576,2676679.5857298947,53.5335917145979,1141.8210474163125,57.091052370815625,1027.6389426746814,57.091052370815625,82207.82807589484,1000.0,0.5,1,1
76,1056.8915979752799,0.0010568915979752799,0.0,9999.0,4861298.07692309,136298.07692307694,346354.1175712014,1469594.7486394541,2909051.1337893447,0,1057.0910523708155,2721438.0543529014,54.42876108705803,1137.8319595055962,56.8915979752798,1024.0487635550362,56.8915979752798,82264.71967387013,1000.0,0.5,1,1
77,1056.7048544190836,0.0010567048544190836,0.0,9999.0,4906730.769230783,136298.07692307694,346009.54550492717,1487991.2016475997,2936431.9451551656,0,1056.8915979752799,2766158.4271288924,55.32316854257785,1134.0970883816722,56.7048544190836,1020.6873795435049,56.7048544190836,82321.42452828921,1000.0,0.5,1,1
78,1056.5292711867276,0.0010565292711867276,0.0,9999.0,4952163.461538476,136298.07692307694,345699.43706874613,1506461.8139662817,2963704.1335803573,0,1056.7048544190836,2810844.5230183466,56.21689046036693,1130.5854237345504,56.529271186727534,1017.5268813610953,56.529271186727534,82377.95379947594,1000.0,0.5,1,1
79,1056.3635785401082,0.0010563635785401082,0.0,9999.0,4997596.153846169,136298.07692307694,345420.3442937732,1525004.9835617065,2990872.749067598,0,1056.5292711867276,2855499.7788298256,57.10999557659651,1127.2715708021628,56.36357854010815,1014.5444137219466,56.36357854010815,82434.31737801606,1000.0,0.5,1,1
80,1056.20673210406,0.00105620673210406,0.0,9999.0,5043028.846153862,136298.07692307694,345169.1644094844,1543619.062098941,3017942.542722344,0,1056.3635785401082,2900127.2874432667,58.00254574886534,1124.1346420811992,56.206732104059974,1011.7211778730792,56.206732104059974,82490.52411012012,1000.0,0.5,1,1
81,1056.0578683949118,0.0010560578683949118,0.0,9999.0,5088461.538461555,136298.07692307694,344943.10522351123,1562302.3681158174,3044917.9881991334,0,1056.20673210406,2944729.8322048285,58.89459664409657,1121.1573678982338,56.057868394911694,1009.0416311084103,56.057868394911694,82546.58197851502,1000.0,0.5,1,1
82,1055.9162691501701,0.00105591626915017,0.0,9999.0,5133894.230769248,136298.07692307694,344739.6539885485,1581053.1985446396,3071803.3013129663,0,1056.0578683949118,2989309.917879089,59.786198357581775,1118.3253830034057,55.916269150170294,1006.4928447030651,55.916269150170294,82602.4982476652,1000.0,0.5,1,1
83,1055.7813327346257,0.0010557813327346257,0.0,9999.0,5179326.923076941,136298.07692307694,344556.5494013906,1599869.8387497412,3098602.4580027154,0,1055.9162691501701,3033869.798504789,60.67739597009578,1115.6266546925162,55.78133273462581,1004.0639892232647,55.78133273462581,82658.27958039982,1000.0,0.5,1,1
84,1055.6525512340081,0.0010556525512340081,0.0,9999.0,5224759.615384634,136298.07692307694,344391.7564161792,1618750.5712344546,3125319.2108109053,0,1055.7813327346257,3078411.502464958,61.56823004929916,1113.0510246801637,55.65255123400818,1001.7459222121473,55.65255123400818,82713.93213163382,1000.0,0.5,1,1
85,1055.529492117828,0.0010555294921178282,0.0,9999.0,5270192.307692327,136298.07692307694,344243.4435869115,1637693.6831574996,3151957.10402482,0,1055.6525512340081,3122936.855050684,62.45873710101368,1110.5898423565636,55.529492117828184,999.5308581209072,55.529492117828184,82769.46162375165,1000.0,0.5,1,1
86,1055.411783570985,0.001055411783570985,0.0,9999.0,5315625.00000002,136298.07692307694,344109.9626836373,1656697.472786148,3178519.4876071387,0,1055.529492117828,3167447.4987695324,63.348949975390646,1108.2356714197033,55.41178357098517,997.4121042777331,55.41178357098517,82824.87340732264,1000.0,0.5,1,1
87,1055.299102769366,0.0010552991027693661,0.0,0.0,5361057.6923077125,136298.07692307694,343989.8303529903,1675760.255001787,3205009.530029839,0,1055.411783570985,3211944.9116243008,64.23889823248602,1105.9820553873171,55.299102769365874,995.3838498485857,55.299102769365874,82880.172510092,1000.0,0.5,1,1
88,1055.191166516216,0.001055191166516216,0.0,9999.0,5406490.384615405,136298.07692307694,343881.7116171328,1694880.365962642,3231430.230112533,0,1055.299102769366,3256430.423565081,65.12860847130162,1103.8233303243226,55.19116651621613,993.4409972918902,55.19116651621613,82935.36367660822,1000.0,0.5,1,1
89,1055.0877237701511,0.0010550877237701511,0.0,9999.0,5451923.076923098,136298.07692307694,343784.40502615465,1714056.1670184033,3257784.4279554426,0,1055.191166516216,3300905.231297235,66.0181046259447,1101.754475403023,55.08772377015114,991.5790278627206,55.08772377015114,82990.45140037837,1000.0,0.5,1,1
