epoch,audience_reserve,ar_ratio,treasury,treasury_runway_estimate,total_acr_issued,total_acr_vesting,total_acr_available,total_acr_queued,total_acr_settled,settlement_requested_z1u_epoch,settlement_executed_z1u_epoch,settlement_queue_z1u,settlement_pressure_ratio,utility_spend_epoch,treasury_fees_epoch,provider_payments_epoch,z1u_burned_epoch,cumulative_z1u_burned,brand_inflow_epoch,throttle_multiplier,throttle_active,ar_floor_breach,repetition_run,iteration_time
21,650000.0,0.65,42066.28939687205,9999.0,1908173.0769230789,272596.1538461539,292487.28184675635,476541.56430709,866548.0769230769,0,49999.99999999999,476541.56430708995,9.5308312861418,49843.41856228412,2492.1709281142057,44859.07670605571,2492.1709281142057,37614.36631994881,1000.0,1.0,0,0,0,20
22,600000.0000000001,0.6000000000000001,45560.11581908578,9999.0,1999038.4615384636,272596.1538461539,293485.04089335975,516409.18987587123,916548.0769230769,0,50000.00000000001,516409.1898758713,10.328183797517426,49876.52844427457,2493.8264222137286,44888.87559984712,2493.8264222137286,40108.192742162544,1000.0,1.0,0,0,0,21
23,550000.0000000001,0.5500000000000002,49055.073733824924,9999.0,2089903.8461538483,272596.1538461539,294283.2365765113,556476.3788081044,966548.0769230769,0,50000.00000000001,556476.3788081043,11.129527576162086,49899.15829478288,2494.957914739144,44909.24246530459,2494.957914739144,42603.150656901686,1000.0,1.0,0,0,0,22
24,500000.0000000001,0.5000000000000001,52550.79288258002,9999.0,2180769.230769233,272596.1538461539,294921.7873459669,596703.2126540333,1016548.0769230769,0,50000.0,596703.2126540333,11.934064253080667,49914.382975102,2495.7191487551004,44922.944677591804,2495.7191487551004,45098.86980565678,1000.0,1.0,0,0,0,23
25,506047.0142474695,0.5060470142474695,0.0,0.0,2271634.615384617,272596.1538461539,295432.6250729987,637057.7595423863,1066548.076923077,0,49999.99999999999,637057.7595423863,12.741155190847726,49924.42729778582,2496.221364889291,44931.98456800724,2496.221364889291,47595.09117054607,1000.0,1.0,0,0,0,24
26,459543.55914010527,0.45954355914010525,0.0,9999.0,2362500.000000001,272596.1538461539,295841.2938103577,677514.4754204119,1116548.076923077,0,50000.0,677514.4754204119,13.550289508408238,49930.89785271548,2496.5448926357744,44937.80806744394,2496.5448926357744,50091.63606318184,1000.0,1.0,0,0,0,25
27,413040.3066596971,0.4130403066596971,0.0,9999.0,2453365.384615385,272596.1538461539,296168.22807811166,718052.9257680424,1166548.076923077,0,49999.999999999985,718052.9257680427,14.361058515360854,49934.950391835955,2496.7475195917978,44941.45535265237,2496.7475195917978,52588.38358277363,1000.0,1.0,0,0,0,26
28,366537.1772307316,0.3665371772307316,0.0,9999.0,2544230.769230769,272596.1538461539,296429.7751312482,758656.7633302906,1216548.076923077,0,49999.999999999985,758656.7633302908,15.173135266605815,49937.41142068982,2496.870571034491,44943.67027862085,2496.870571034491,55085.25415380812,1000.0,1.0,0,0,0,27
29,320034.1205790168,0.3200341205790168,0.0,9999.0,2635096.153846153,272596.1538461539,296639.01259322424,799312.9104836992,1266548.076923077,0,49999.999999999985,799312.9104836995,15.986258209673991,49938.86696570369,2496.9433482851846,44944.98026913332,2496.9433482851846,57582.1975020933,1000.0,1.0,0,0,0,28
30,273531.1069604988,0.27353110696049876,0.0,9999.0,2725961.538461537,272596.1538461539,296806.40247253835,840010.9052197698,1316548.076923077,0,49999.99999999998,840010.9052197702,16.8002181043954,49939.72762963824,2496.9863814819123,44945.75486667442,2496.9863814819123,60079.18388357521,1000.0,0.5,1,1,0,29
31,227028.12078053984,0.22702812078053985,0.0,9999.0,2771394.2307692296,227163.46153846156,296940.3143308563,880742.3779768364,1366548.076923077,0,49999.99999999997,880742.3779768369,17.614847559536738,49940.27640081989,2497.0138200409947,44946.24876073791,2497.0138200409947,62576.197703616206,1000.0,0.5,1,1,0,30
32,180525.15597282947,0.18052515597282948,0.0,9999.0,2816826.923076922,181730.76923076925,297047.44379494403,921500.6331281334,1416548.076923077,0,49999.99999999997,921500.6331281338,18.430012662562678,49940.70384579194,2497.035192289597,44946.63346121274,2497.035192289597,65073.23289590581,1000.0,0.5,1,1,0,31
33,134022.212674233,0.13402221267423298,0.0,9999.0,2862259.6153846146,136298.07692307694,297133.1473549309,962280.3141835311,1466548.0769230768,0,49999.99999999997,962280.3141835317,19.245606283670632,49941.13402806995,2497.0567014034978,44947.02062526296,2497.0567014034978,67570.2895973093,1000.0,0.5,1,1,0,32
34,87520.68202184026,0.08752068202184025,0.0,9999.0,2907692.307692307,136298.07692307694,264317.0948126633,990529.0590334912,1516548.0769230765,0,49999.99999999997,990529.0590334916,19.810581180669832,49969.386952144756,2498.469347607238,44972.44825693028,2498.469347607238,70068.75894491652,1000.0,0.5,1,1,0,33
35,41021.36863403484,0.04102136863403484,0.0,9999.0,2953124.9999999995,136298.07692307694,239665.21431448992,1010613.6318393569,1566548.0769230765,0,49999.99999999998,1010613.6318393573,20.212272636787148,50013.732243891325,2500.686612194567,45012.35901950219,2500.686612194567,72569.44555711109,1000.0,0.5,1,1,0,34
36,3323.4157761442243,0.003323415776144224,0.0,9999.0,2998557.692307692,136298.07692307694,220718.22914531006,1024993.3093162291,1616548.0769230765,0,41021.368634034836,1033971.9406821947,20.679438813643895,46468.315522884484,2323.4157761442243,41821.48397059604,2323.4157761442243,74892.8613332553,1000.0,0.5,1,1,0,35
37,2545.3814619213977,0.0025453814619213976,0.0,9999.0,3043990.3846153845,136298.07692307694,205942.70831695327,1035611.8128114404,1666137.7865639143,0,3323.4157761442248,1090856.7380420996,21.81713476084199,30907.62923842795,1545.3814619213977,27816.866314585157,1545.3814619213977,76438.2427951767,1000.0,0.5,1,1,0,36
38,2053.9487642072304,0.0020539487642072304,0.0,9999.0,3089423.076923077,136298.07692307694,194312.28684622294,1045081.2324457574,1713731.48070802,0,2545.3814619213977,1145374.4703586008,22.907489407172015,21078.975284144606,1053.9487642072304,18971.077755730148,1053.9487642072304,77492.19155938394,1000.0,0.5,1,1,0,37
39,1739.211091969013,0.001739211091969013,0.0,9999.0,3134855.7692307695,136298.07692307694,185102.7395733085,1053902.2987494487,1759552.6539849353,0,2053.9487642072304,1197962.7611750003,23.95925522350001,14784.221839380261,739.2110919690131,13305.799655442235,739.2110919690131,78231.40265135294,1000.0,0.5,1,1,0,38
40,1534.3141064859628,0.0015343141064859628,0.0,0.0,3180288.461538462,136298.07692307694,177782.45516835034,1062414.3963423106,1803793.533104724,0,1739.211091969013,1248976.5267956818,24.979530535913636,10686.282129719253,534.3141064859626,9617.653916747327,534.3141064859626,78765.71675783889,1000.0,0.5,1,1,0,39
41,1398.4096943614222,0.0013984096943614223,0.0,0.0,3225721.1538461545,136298.07692307694,171949.89604337822,1070853.7800624166,1846619.4008172823,0,1534.3141064859628,1298707.4641218602,25.974149282437203,7968.193887228441,398.40969436142205,7171.374498505596,398.40969436142205,79164.12645220033,1000.0,0.5,1,1,0,40
42,1306.3947443349161,0.0013063947443349162,0.0,9999.0,3271153.846153847,136298.07692307694,167295.68128135926,1079387.2557465176,1888172.8322028928,0,1398.4096943614222,1347395.9614972102,26.947919229944205,6127.894886698323,306.39474433491614,5515.10539802849,306.39474433491614,79470.52119653525,1000.0,0.5,1,1,0,41
43,1242.7272844594868,0.0012427272844594867,0.0,9999.0,3316586.5384615394,136298.07692307694,163578.22540841575,1088132.8159186884,1928577.4202113573,0,1306.3947443349161,1395239.7149335113,27.904794298670225,4854.545689189738,242.72728445948692,4369.091120270765,242.72728445948692,79713.24848099473,1000.0,0.5,1,1,0,42
44,1197.6942532933324,0.0011976942532933323,0.0,9999.0,3362019.230769232,136298.07692307694,160607.2186119352,1097173.037034758,1967940.898199461,0,1242.7272844594868,1442400.6867532248,28.848013735064495,3953.885065866648,197.69425329333242,3558.4965592799836,197.69425329333242,79910.94273428808,1000.0,0.5,1,1,0,43
45,1165.1544618109115,0.0011651544618109114,0.0,9999.0,3407451.9230769244,136298.07692307694,158231.89211239567,1106564.2538339994,2006357.7002074511,0,1197.6942532933324,1489011.0113071634,29.780220226143268,3303.0892362182317,165.15446181091158,2972.7803125964087,165.15446181091158,80076.09719609898,1000.0,0.5,1,1,0,44
46,1141.1700689868246,0.0011411700689868247,0.0,9999.0,3452884.615384617,136298.07692307694,156332.37037892794,1116343.125339557,2043911.0427430538,0,1165.1544618109115,1535178.0708865125,30.70356141773025,2823.4013797364933,141.17006898682465,2541.0612417628445,141.17006898682465,80217.26726508581,1000.0,0.5,1,1,0,45
47,1123.1739107494532,0.0011231739107494532,0.0,9999.0,3498317.3076923094,136298.07692307694,154813.12272470407,1126531.491596249,2080674.616448278,0,1141.1700689868246,1580988.8407794419,31.61977681558884,2463.4782149890616,123.17391074945309,2217.1303934901553,123.17391074945309,80340.44117583528,1000.0,0.5,1,1,0,46
48,1109.4605583495775,0.0011094605583495776,0.0,9999.0,3543750.000000002,136298.07692307694,153597.90946749377,1137140.0474783645,2116713.966131065,0,1123.1739107494532,1626513.572433595,32.530271448671904,2189.211166991549,109.46055834957745,1970.290050292394,109.46055834957745,80449.90173418485,1000.0,0.5,1,1,0,47
49,1098.8734057702832,0.0010988734057702833,0.0,9999.0,3589182.6923076943,136298.07692307694,152625.8312947887,1148171.160213543,2152087.623876284,0,1109.4605583495775,1671808.8823556432,33.436177647112864,1977.4681154056666,98.87340577028333,1779.7213038651,98.87340577028333,80548.77513995513,1000.0,0.5,1,1,0,48
50,1090.6108220080068,0.001090610822008007,0.0,0.0,3634615.384615387,136298.07692307694,151848.21497315195,1159621.046051608,2186848.0466675484,0,1098.8734057702832,1716920.317579202,34.33840635158404,1812.2164401601335,90.61082200800669,1630.9947961441203,90.61082200800669,80639.38596196314,1000.0,0.5,1,1,0,49
51,1084.1049119605652,0.0010841049119605652,0.0,9999.0,3680048.0769230793,136298.07692307694,151226.14502410532,1171481.4563263399,2221042.3986495556,0,1090.6108220080068,1761884.4690139329,35.23768938027866,1682.0982392113046,84.10491196056523,1513.8884152901742,84.10491196056523,80723.49087392371,1000.0,0.5,1,1,0,50
52,1078.944787802864,0.001078944787802864,0.0,9999.0,3725480.769230772,136298.07692307694,150728.50061899927,1183740.9825893436,2254713.2090993505,0,1084.1049119605652,1806730.700814771,36.13461401629542,1578.8957560572817,78.94478780286408,1421.0061804515535,78.94478780286408,80802.43566172659,1000.0,0.5,1,1,0,51
53,1074.82731071905,0.00107482731071905,0.0,9999.0,3770913.4615384643,136298.07692307694,150330.39087198,1196386.063610245,2287898.9301331607,0,1078.944787802864,1851482.5580816795,37.02965116163359,1496.5462143810043,74.82731071905022,1346.8915929429038,74.82731071905022,80877.26297244563,1000.0,0.5,1,1,0,52
54,1071.5249324505442,0.0010715249324505442,0.0,9999.0,3816346.153846157,136298.07692307694,150011.90596289738,1209401.7581683262,2320634.4127918542,0,1074.82731071905,1896158.9079877352,37.923178159754706,1430.4986490108865,71.52493245054434,1287.4487841097982,71.52493245054434,80948.78790489618,1000.0,0.5,1,1,0,53
55,1068.8642959749934,0.0010688642959749933,0.0,9999.0,3861778.8461538493,136298.07692307694,149757.11947989766,1222772.333688383,2352951.3160624895,0,1071.5249324505442,1940774.8618459767,38.81549723691953,1377.2859194998728,68.86429597499365,1239.5573275498855,68.86429597499365,81017.65220087118,1000.0,0.5,1,1,0,54
56,1066.7116952429803,0.0010667116952429803,0.0,9999.0,3907211.5384615418,136298.07692307694,149553.2910156311,1236481.7102252773,2384878.460297554,0,1068.8642959749934,1985342.5183219605,39.70685036643921,1334.2339048596089,66.71169524298044,1200.8105143736477,66.71169524298044,81084.36389611416,1000.0,0.5,1,1,0,55
57,1064.9629766043406,0.0010649629766043406,0.0,9999.0,3952644.2307692342,136298.07692307694,149390.22860528444,1250513.7910994962,2416442.1341413744,0,1066.7116952429803,2029871.5613447565,40.59743122689513,1299.259532086812,64.96297660434061,1169.3335788781308,64.96297660434061,81149.32687271849,1000.0,0.5,1,1,0,56
58,1063.5363689965861,0.0010635363689965862,0.0,9999.0,3998076.9230769267,136298.07692307694,149259.7788575404,1264852.7050201818,2447666.3622761252,0,1064.9629766043406,2074369.7404235885,41.48739480847177,1270.7273799317231,63.536368996586155,1143.6546419385509,63.536368996586155,81212.86324171508,1000.0,0.5,1,1,0,57
59,1062.367284607149,0.001062367284607149,0.0,9999.0,4043509.615384619,136298.07692307694,149155.41914961184,1279482.9793956394,2478573.139916288,0,1063.5363689965861,2118843.256070213,42.37686512140426,1247.3456921429836,62.36728460714919,1122.6111229286855,62.36728460714919,81275.23052632224,1000.0,0.5,1,1,0,58
60,1061.4044741833488,0.0010614044741833488,0.0,9999.0,4088942.3076923117,136298.07692307694,149071.93142840228,1294389.6604354866,2509182.638905343,0,1062.367284607149,2163297.0688145077,43.26594137629015,1228.089483666977,61.40447418334885,1105.2805353002796,61.40447418334885,81336.63500050557,1000.0,0.5,1,1,0,59
61,1060.6071344648756,0.0010606071344648755,0.0,9999.0,4134375.000000004,136298.07692307694,149005.14127400133,1309558.392378181,2539513.389424742,0,1061.4044741833488,2207735.1468024175,44.15470293604835,1212.1426892975144,60.60713446487573,1090.9284203677632,60.60713446487573,81397.24213497044,1000.0,0.5,1,1,0,60
62,1059.9426995187607,0.0010599426995187608,0.0,9999.0,4179807.6923076967,136298.07692307694,148951.7091617639,1324975.4655667813,2569582.440656071,0,1060.6071344648756,2252160.6640878827,45.04321328175765,1198.8539903752153,59.94269951876077,1078.9685913376939,59.94269951876077,81457.1848344892,1000.0,0.5,1,1,0,61
63,1059.3851334531591,0.001059385133453159,0.0,9999.0,4225240.38461539,136298.07692307694,148908.96347761562,1340627.8410136404,2599405.5032010525,0,1059.9426995187607,2296576.1593802045,45.93152318760409,1187.7026690631844,59.38513345315923,1068.932402156866,59.38513345315923,81516.56996794237,1000.0,0.5,1,1,0,62
64,1058.913597538253,0.0010589135975382531,0.0,9999.0,4270673.076923083,136298.07692307694,148874.76693311782,1356503.1574369643,2628997.075629919,0,1059.3851334531591,2340983.6630989416,46.81967326197883,1178.2719507650615,58.91359753825307,1060.4447556885552,58.91359753825307,81575.48356548064,1000.0,0.5,1,1,0,63
65,1058.5114014364578,0.001058511401436458,0.0,9999.0,4316105.769230776,136298.07692307694,148847.40969893002,1372589.7254348896,2658370.5571738733,0,1058.913597538253,2385384.7990432833,47.707695980865665,1170.228028729155,58.51140143645775,1053.2052258562396,58.51140143645775,81633.99496691709,1000.0,0.5,1,1,0,64
66,1058.1651729513105,0.0010581651729513106,0.0,0.0,4361538.4615384685,136298.07692307694,148825.52391228496,1388876.5124183432,2687538.3482847577,0,1058.5114014364578,2429780.865736184,48.59561731472368,1163.3034590262075,58.16517295131039,1046.973113123587,58.16517295131039,81692.1601398684,1000.0,0.5,1,1,0,65
67,1057.864197714291,0.001057864197714291,0.0,0.0,4406971.153846161,136298.07692307694,148808.01528332153,1405353.1210979535,2716511.940541803,0,1058.1651729513105,2474172.901499889,49.48345802999778,1157.2839542858192,57.86419771429096,1041.5555588572372,57.86419771429096,81750.0243375827,1000.0,0.5,1,1,0,66
68,1057.599892202047,0.0010575998922020468,0.0,9999.0,4452403.846153854,136298.07692307694,148794.00838032708,1422009.7636687513,2745301.9971816917,0,1057.864197714291,2518561.7365128617,50.371234730257235,1151.9978440409382,57.599892202046924,1036.7980596368448,57.599892202046924,81807.62422978473,1000.0,0.5,1,1,0,67
69,1057.3653820895097,0.0010573653820895098,0.0,9999.0,4497836.538461547,136298.07692307694,148782.80285801968,1438837.233323958,2773918.425356485,0,1057.599892202047,2562948.0344506595,51.25896068901319,1147.3076417901925,57.36538208950962,1032.5768776111731,57.36538208950962,81864.98961187425,1000.0,0.5,1,1,0,68
70,1057.1551642678019,0.0010571551642678018,0.0,9999.0,4543269.23076924,136298.07692307694,148773.83844021783,1455826.8743274424,2802370.441078495,0,1057.3653820895097,2607332.3257940644,52.14664651588129,1143.103285356035,57.15516426780176,1028.7929568204315,57.15516426780176,81922.14477614206,1000.0,0.5,1,1,0,69
71,1056.9648355843226,0.0010569648355843225,0.0,9999.0,4588701.923076933,136298.07692307694,148766.6669059984,1472970.5515605942,2830666.627687255,0,1057.1551642678019,2651715.034471709,53.034300689434176,1139.2967116864547,56.96483558432275,1025.3670405178095,56.96483558432275,81979.10961172638,1000.0,0.5,1,1,0,70
72,1056.790874955084,0.001056790874955084,0.0,9999.0,4634134.615384626,136298.07692307694,148760.92967863387,1490260.6202152143,2858814.9885676918,0,1056.9648355843226,2696096.4991711816,53.92192998342363,1135.817499101681,56.79087495508405,1022.235749191513,56.79087495508405,82035.90048668148,1000.0,0.5,1,1,0,71
73,1056.6304682659345,0.0010566304682659345,0.0,9999.0,4679567.307692319,136298.07692307694,148756.33989674773,1507689.896114941,2886822.994757544,0,1056.790874955084,2740476.990385805,54.8095398077161,1132.609365318692,56.6304682659346,1019.3484287868229,56.6304682659346,82092.5309549474,1000.0,0.5,1,1,0,72
74,1056.4813676332458,0.0010564813676332459,0.0,9999.0,4725000.000000012,136298.07692307694,148752.6680712416,1525251.6270021193,2914697.628003564,0,1056.6304682659345,2784856.7240507375,55.69713448101475,1129.627352664914,56.48136763324571,1016.6646173984228,56.48136763324571,82149.01232258066,1000.0,0.5,1,1,0,73
75,1056.3417782863771,0.001056341778286377,0.0,9999.0,4770432.692307705,136298.07692307694,148749.73061083807,1542939.4650155767,2942445.4197582025,0,1056.4813676332458,2829235.8724512006,56.58471744902401,1126.8355657275417,56.34177828637709,1014.1520091547877,56.34177828637709,82205.35410086704,1000.0,0.5,1,1,0,74
76,1056.2102676721913,0.0010562102676721914,0.0,9999.0,4815865.384615398,136298.07692307694,148747.38064251593,1560747.440500151,2970072.486549643,0,1056.3417782863771,2873614.5729489285,57.47229145897857,1124.205353443829,56.21026767219145,1011.784818099446,56.21026767219145,82261.56436853924,1000.0,0.5,1,1,0,75
77,1056.085692445682,0.001056085692445682,0.0,9999.0,4861298.076923091,136298.07692307694,148745.50066785858,1578669.9372251835,2997584.56210696,0,1056.2102676721913,2917992.9349636063,58.359858699272124,1121.7138489136412,56.08569244568206,1009.5424640222769,56.08569244568206,82317.65006098492,1000.0,0.5,1,1,0,76
78,1055.9671398600574,0.0010559671398600574,0.0,0.0,4906730.769230784,136298.07692307694,148743.99668813284,1596701.669041896,3024987.0265776655,0,1056.085692445682,2962371.045558579,59.247420911171574,1119.342797201144,55.9671398600572,1007.4085174810297,55.9671398600572,82373.61720084498,1000.0,0.5,1,1,0,77
79,1055.853880749735,0.0010558538807497351,0.0,9999.0,4952163.461538477,136298.07692307694,148742.79350435236,1614837.6579749722,3052284.933136062,0,1055.9671398600574,3006748.973910192,60.13497947820384,1117.0776149947017,55.85388074973509,1005.3698534952316,55.85388074973509,82429.4710815947,1000.0,0.5,1,1,0,78
80,1055.7453318455987,0.0010557453318455986,0.0,9999.0,4997596.15384617,136298.07692307694,148741.830957328,1633073.2137188644,3079483.0322468868,0,1055.853880749735,3051126.774884159,61.02253549768319,1114.9066369119726,55.745331845598635,1003.4159732207752,55.745331845598635,82485.2164134403,1000.0,0.5,1,1,0,79
81,1055.6410256007723,0.0010556410256007723,0.0,9999.0,5043028.846153863,136298.07692307694,148741.06091970854,1651403.914492098,3106585.7938189646,0,1055.7453318455987,3095504.4918976254,61.910089837952505,1112.8205120154485,55.64102560077242,1001.5384608139036,55.64102560077242,82540.85743904108,1000.0,0.5,1,1,0,80
82,1055.5405860585195,0.0010555405860585194,0.0,0.0,5088461.538461556,136298.07692307694,148740.44488961296,1669825.589191316,3133597.4274575342,0,1055.6410256007723,3139882.159209813,62.79764318419626,1110.811721170385,55.54058605851926,999.7305490533466,55.54058605851926,82596.3980250996,1000.0,0.5,1,1,0,81
83,1055.44370957855,0.0010554437095785499,0.0,9999.0,5133894.230769249,136298.07692307694,148739.95206553652,1688334.300779671,3160521.901000948,0,1055.5405860585195,3184259.8037555236,63.685196075110476,1108.8741915710011,55.443709578550056,997.986772413901,55.443709578550056,82651.84173467815,1000.0,0.5,1,1,0,82
84,1055.3501494675731,0.0010553501494675731,0.0,9999.0,5179326.923076942,136298.07692307694,148739.55780627538,1706926.3308402656,3187362.957507307,0,1055.44370957855,3228637.446612899,64.57274893225798,1107.0029893514632,55.35014946757316,996.3026904163169,55.35014946757316,82707.19188414572,1000.0,0.5,1,1,0,83
85,1055.2597037450435,0.0010552597037450434,0.0,0.0,5224759.615384635,136298.07692307694,148739.24239886645,1725598.1652238811,3214124.130838793,0,1055.3501494675731,3273015.104178533,65.46030208357065,1105.1940749008663,55.259703745043325,994.6746674107799,55.259703745043325,82762.45158789077,1000.0,0.5,1,1,0,84
86,1055.1722054244296,0.0010551722054244297,0.0,9999.0,5270192.307692328,136298.07692307694,148738.9900729393,1744346.4807205242,3240808.759975769,0,1055.2597037450435,3317392.7891084077,66.34785578216815,1103.444108488596,55.1722054244298,993.0996976397364,55.1722054244298,82817.6237933152,1000.0,0.5,1,1,0,85
