epoch,audience_reserve,ar_ratio,treasury,treasury_runway_estimate,total_acr_issued,total_acr_vesting,total_acr_available,total_acr_queued,total_acr_settled,settlement_requested_z1u_epoch,settlement_executed_z1u_epoch,settlement_queue_z1u,settlement_pressure_ratio,utility_spend_epoch,treasury_fees_epoch,provider_payments_epoch,z1u_burned_epoch,cumulative_z1u_burned,brand_inflow_epoch,throttle_multiplier,throttle_active,ar_floor_breach,repetition_run,iteration_time
21,636058.4305224478,0.6360584305224478,24328.56034058881,9999.0,1908173.0769230789,272596.1538461539,103835.60723526905,931741.3158416541,599999.9999999998,0,50000.0,1397611.9737624815,27.95223947524963,49717.233201730975,2485.861660086549,44745.50988155788,2485.861660086549,39386.99086303652,1000.0,1.0,0,0,0,20
22,586058.4305224478,0.5860584305224478,27815.907063110168,9999.0,1999038.4615384636,272596.1538461539,103839.82587962296,989269.1484793515,633333.3333333331,0,49999.99999999999,1483903.7227190274,29.67807445438055,49746.93445042715,2487.3467225213576,44772.241005384436,2487.3467225213576,41874.33758555787,1000.0,1.0,0,0,0,21
23,536058.4305224478,0.5360584305224478,31304.427033885782,9999.0,2089903.8461538483,272596.1538461539,103842.35706623532,1046798.6685747905,666666.6666666665,0,49999.99999999999,1570198.002862186,31.40396005724372,49770.39941551226,2488.519970775613,44793.35947396103,2488.519970775613,44362.85755633349,1000.0,1.0,0,0,0,22
24,520852.32378116937,0.5208523237811694,0.0,0.0,2180769.230769233,272596.1538461539,103843.87577820272,1104329.2011448743,699999.9999999998,0,50000.0,1656493.8017173118,33.12987603434624,49789.324496715744,2489.466224835787,44810.392047044166,2489.466224835787,46852.323781169274,1000.0,1.0,0,0,0,23
25,474342.569669968,0.47434256966996796,0.0,9999.0,2271634.615384617,272596.1538461539,103844.78700538319,1161860.3411997452,733333.3333333331,0,49999.999999999985,1742790.5117996184,34.855810235992365,49804.91777597177,2490.2458887985886,44824.425998374594,2490.2458887985886,49342.56966996787,1000.0,1.0,0,0,0,24
26,427833.47186847485,0.42783347186847487,0.0,9999.0,2362500.000000001,272596.1538461539,103845.33374169144,1219391.8457454883,766666.6666666664,0,49999.999999999985,1829087.768618233,36.58175537236466,49818.043970137725,2490.9021985068866,44836.23957312395,2490.9021985068866,51833.47186847476,1000.0,1.0,0,0,0,25
27,381324.9381090746,0.3813249381090746,0.0,0.0,2453365.384615385,272596.1538461539,103845.6617834764,1276923.5689857546,799999.9999999997,0,49999.99999999998,1915385.3534786324,38.30770706957265,49829.32481199416,2491.4662405997083,44846.39233079474,2491.4662405997083,54324.938109074465,1000.0,1.0,0,0,0,26
28,334816.8985637874,0.3348168985637874,0.0,9999.0,2544230.769230769,272596.1538461539,103845.85860854738,1334455.4234427349,833333.333333333,0,49999.999999999985,2001683.1351641028,40.033662703282054,49839.20909425558,2491.960454712779,44855.288184830024,2491.960454712779,56816.89856378725,1000.0,1.0,0,0,0,27
29,288309.29965886206,0.28830929965886204,0.0,9999.0,2635096.153846153,272596.1538461539,103845.97670358997,1391987.3566297437,866666.6666666663,0,50000.0,2087981.034944616,41.75962069889232,49848.021901493616,2492.401095074681,44863.21971134426,2492.401095074681,59309.29965886193,1000.0,0.5,1,1,0,28
30,241802.09963136667,0.24180209963136667,0.0,9999.0,2680528.8461538455,227163.46153846156,103846.04756061552,1449519.3370547693,899999.9999999997,0,49999.99999999998,2174279.0055821543,43.48558011164309,49855.999450092204,2492.79997250461,44870.39950508298,2492.79997250461,61802.09963136654,1000.0,0.5,1,1,0,29
31,195295.26532622654,0.19529526532622654,0.0,9999.0,2725961.538461538,181730.76923076925,103846.09007483086,1507051.3458226053,933333.333333333,0,50000.00000000001,2260577.0187339084,45.211540374678165,49863.31389719721,2493.16569485986,44876.98250747749,2493.16569485986,64295.26532622641,1000.0,0.5,1,1,0,30
32,148788.7698814626,0.14878876988146258,0.0,9999.0,2771394.2307692305,136298.07692307694,103846.11558336006,1564583.3715961275,966666.6666666663,0,49999.999999999985,2346875.0573941916,46.937501147883836,49870.0911047213,2493.5045552360652,44883.081994249165,2493.5045552360652,66788.76988146247,1000.0,0.5,1,1,0,31
33,102284.16842345944,0.10228416842345944,0.0,9999.0,2816826.923076923,136298.07692307694,83076.9001192468,1597451.9460345996,999999.9999999997,0,49999.999999999985,2396177.9190519,47.923558381038,49907.970839936694,2495.398541996835,44917.17375594302,2495.398541996835,69284.16842345931,1000.0,0.5,1,1,0,32
34,55781.39037878521,0.05578139037878521,0.0,0.0,2862259.6153846155,136298.07692307694,70615.37084077885,1622012.8342874267,1033333.333333333,0,49999.99999999998,2433019.251431141,48.66038502862282,49944.43910651475,2497.221955325738,44949.995195863274,2497.221955325738,71781.39037878504,1000.0,0.5,1,1,0,33
35,9279.88001795411,0.009279880017954111,0.0,9999.0,2907692.307692308,136298.07692307694,63138.45327369808,1641589.1108288663,1066666.6666666663,0,49999.999999999956,2462383.6662433012,49.24767332486603,49969.792783377125,2498.4896391688567,44972.81350503942,2498.4896391688567,74279.8800179539,1000.0,0.5,1,1,0,34
36,2708.8200003760794,0.0027088200003760796,0.0,9999.0,2953125.0000000005,136298.07692307694,58652.30273344962,1658174.6203434737,1099999.9999999995,0,9279.88001795411,2527982.0504972585,50.55964100994517,34176.40000752159,1708.8200003760796,30758.76000676943,1708.8200003760796,75988.70001832997,1000.0,0.5,1,1,0,35
37,2164.285844641534,0.002164285844641534,0.0,9999.0,2998557.692307693,136298.07692307694,55960.61240930054,1673487.6886064343,1132811.3143688804,0,2708.8200003760794,2597459.804444645,51.949196088892904,23285.716892830675,1164.285844641534,20957.145203547607,1164.285844641534,77152.9858629715,1000.0,0.5,1,1,0,36
38,1815.01339833266,0.00181501339833266,0.0,9999.0,3043990.3846153854,136298.07692307694,54345.59821481109,1688291.8574539179,1165054.8520235782,0,2164.285844641534,2665867.078353277,53.31734156706554,16300.267966653199,815.01339833266,14670.241169987881,815.01339833266,77967.99926130417,1000.0,0.5,1,1,0,37
39,1587.2229303494091,0.0015872229303494092,0.0,9999.0,3089423.076923078,136298.07692307694,53376.58969811743,1702986.1406649998,1196762.2696368822,0,1815.01339833266,2733654.616191523,54.67309232383046,11744.45860698818,587.222930349409,10570.012746289362,587.222930349409,78555.2221916536,1000.0,0.5,1,1,0,38
40,1435.8208669973933,0.0014358208669973933,0.0,9999.0,3134855.7692307704,136298.07692307694,52795.184588101234,1717797.9088372428,1227964.5988823478,0,1587.2229303494091,2801088.539387737,56.02177078775474,8716.417339947868,435.8208669973934,7844.775605953079,435.8208669973934,78991.04305865099,1000.0,0.5,1,1,0,39
41,1333.0825608380596,0.0013330825608380596,0.0,9999.0,3180288.461538463,136298.07692307694,52446.34152209151,1732852.5031689452,1258691.5399243473,0,1435.8208669973933,2868325.021581293,57.36650043162586,6661.651216761193,333.08256083805963,5995.486095085073,333.08256083805963,79324.12561948904,1000.0,0.5,1,1,0,40
42,1261.8320544299245,0.0012618320544299244,0.0,9999.0,3225721.1538461554,136298.07692307694,52237.03568248568,1748214.9154229176,1288971.125817673,0,1333.0825608380596,2935454.9362414023,58.709098724828046,5236.6410885984915,261.8320544299246,4712.976979738642,261.8320544299246,79585.95767391897,1000.0,0.5,1,1,0,41
43,1211.325720271307,0.001211325720271307,0.0,9999.0,3271153.846153848,136298.07692307694,52111.452178722175,1763914.7159762701,1318829.6010757764,0,1261.8320544299245,3002530.517904157,60.050610358083134,4226.514405426141,211.32572027130703,3803.8629648835267,211.32572027130703,79797.28339419028,1000.0,0.5,1,1,0,42
44,1174.7628284372547,0.0011747628284372548,0.0,9999.0,3316586.5384615404,136298.07692307694,52036.10207646407,1779960.938508254,1348291.420953743,0,1211.325720271307,3069581.255798811,61.391625115976225,3495.2565687450933,174.76282843725465,3145.7309118705834,174.76282843725465,79972.04622262754,1000.0,0.5,1,1,0,43
45,1147.7759992360827,0.0011477759992360827,0.0,9999.0,3362019.230769233,136298.07692307694,51990.89201510922,1796350.945842938,1377379.315988106,0,1174.7628284372547,3136623.3465239448,62.73246693047889,2955.5199847216545,147.77599923608273,2659.9679862494895,147.77599923608273,80119.82222186362,1000.0,0.5,1,1,0,44
46,1127.5126072091505,0.0011275126072091504,0.0,0.0,3407451.9230769253,136298.07692307694,51963.7659782963,1813075.6910078826,1406114.3891676664,0,1147.7759992360827,3203665.2980414666,64.07330596082933,2550.252144183004,127.51260720915022,2295.226929764704,127.51260720915022,80247.33482907277,1000.0,0.5,1,1,0,45
47,1112.0732024887566,0.0011120732024887565,0.0,9999.0,3452884.615384618,136298.07692307694,51947.490356208546,1830122.8213016554,1434516.226803674,0,1127.5126072091505,3270711.237328928,65.41422474657855,2241.464049775133,112.07320248875665,2017.3176447976193,112.07320248875665,80359.40803156153,1000.0,0.5,1,1,0,46
48,1100.1661242422322,0.0011001661242422322,0.0,9999.0,3498317.3076923103,136298.07692307694,51937.72498295589,1847478.493437191,1462603.012349083,0,1112.0732024887566,3337762.850647857,66.75525701295714,2003.3224848446446,100.16612424223221,1802.9902363601798,100.16612424223221,80459.57415580377,1000.0,0.5,1,1,0,47
49,1090.8934344291667,0.0010908934344291668,0.0,9999.0,3543750.000000003,136298.07692307694,51931.86575900431,1865128.4200424498,1490391.637275468,0,1100.1661242422322,3404820.511821081,68.09641023642162,1817.8686885833342,90.89343442916673,1636.081819725001,90.89343442916673,80550.46759023295,1000.0,0.5,1,1,0,48
50,1083.616943730605,0.001083616943730605,0.0,9999.0,3589182.6923076953,136298.07692307694,51928.35022463335,1883058.459182824,1517897.8059771573,0,1090.8934344291667,3471883.930149747,69.43767860299494,1672.3388746120993,83.61694373060497,1505.1049871508892,83.61694373060497,80634.08453396356,1000.0,0.5,1,1,0,49
51,1077.8733456467398,0.0010778733456467398,0.0,9999.0,3634615.384615388,136298.07692307694,51926.24090401078,1901254.9334526132,1545136.133335683,0,1083.616943730605,3538952.5156484894,70.77905031296979,1557.466912934799,77.87334564673995,1401.720221641319,77.87334564673995,80711.9578796103,1000.0,0.5,1,1,0,50
52,1073.3196681974232,0.0010733196681974233,0.0,9999.0,3680048.0769230803,136298.07692307694,51924.97531163724,1919704.7901619545,1572120.2345264077,0,1077.8733456467398,3606025.5791529417,72.12051158305883,1466.3933639484674,73.31966819742337,1319.7540275536207,73.31966819742337,80785.27754780772,1000.0,0.5,1,1,0,51
53,1069.6976067603532,0.0010696976067603532,0.0,0.0,3725480.7692307727,136298.07692307694,51924.21595621311,1938395.6691777282,1598862.8071737504,0,1073.3196681974232,3673102.436979419,73.46204873958838,1393.952135207061,69.69760676035305,1254.556921686355,69.69760676035305,80854.97515456808,1000.0,0.5,1,1,0,52
54,1066.8097448545388,0.0010668097448545389,0.0,9999.0,3770913.461538465,136298.07692307694,51923.76034295863,1957315.9180362565,1625375.706236169,0,1069.6976067603532,3740182.4612540794,74.80364922508159,1336.1948970907795,66.80974485453898,1202.5754073817016,66.80974485453898,80921.78489942262,1000.0,0.5,1,1,0,53
55,1064.503360598819,0.0010645033605988189,0.0,9999.0,3816346.1538461577,136298.07692307694,51923.486975005944,1976454.5778167762,1651670.0121312942,0,1066.8097448545388,3807265.1000226922,76.14530200045384,1290.0672119763822,64.5033605988191,1161.060490778744,64.5033605988191,80986.28826002145,1000.0,0.5,1,1,0,54
56,1062.6591513447065,0.0010626591513447066,0.0,9999.0,3861778.84615385,136298.07692307694,51923.32295423434,1995801.3536189368,1677756.0926575973,0,1064.503360598819,3874349.8811547896,77.48699762309579,1253.183026894133,62.65915134470665,1127.8647242047196,62.65915134470665,81048.94741136616,1000.0,0.5,1,1,0,55
57,1061.18320621917,0.00106118320621917,0.0,9999.0,3907211.5384615427,136298.07692307694,51923.22454177137,2015346.5777280661,1703643.6592686232,0,1062.6591513447065,3941436.408083678,78.82872816167357,1223.6641243834013,61.18320621917006,1101.297711945061,61.18320621917006,81110.13061758532,1000.0,0.5,1,1,0,56
58,1060.001167917528,0.0010600011679175278,0.0,9999.0,3952644.230769235,136298.07692307694,51923.16549429359,2035081.170120986,1729341.8182308734,0,1061.18320621917,4008524.3519102144,80.17048703820429,1200.0233583505633,60.00116791752817,1080.021022515507,60.00116791752817,81170.13178550286,1000.0,0.5,1,1,0,57
59,1059.0539027915631,0.0010590539027915632,0.0,9999.0,3998076.9230769277,136298.07692307694,51923.13006580692,2054996.5989284632,1754859.1171595752,0,1060.001167917528,4075613.442346566,81.51226884693132,1181.078055831264,59.053902791563196,1062.9702502481375,59.053902791563196,81229.18568829443,1000.0,0.5,1,1,0,58
60,1058.294233601397,0.0010582942336013971,0.0,0.0,4043509.61538462,136298.07692307694,51923.10880871492,2075084.8422677105,1780203.587385112,0,1059.0539027915631,4142703.4587909514,82.85406917581903,1165.8846720279384,58.29423360139693,1049.2962048251447,58.29423360139693,81287.47992189584,1000.0,0.5,1,1,0,59
61,1057.6844375405053,0.0010576844375405053,0.0,9999.0,4088942.3076923126,136298.07692307694,51923.09605445972,2095338.3521538712,1805382.782560899,0,1058.294233601397,4209794.222150273,84.19588444300545,1153.6887508101056,57.68443754050528,1038.319875729095,57.68443754050528,81345.16435943634,1000.0,0.5,1,1,0,60
62,1057.1943067950458,0.0010571943067950458,0.0,0.0,4134375.000000005,136298.07692307694,51923.08840190661,2115750.020791886,1830403.8138831295,0,1057.6844375405053,4276885.5876531005,85.53771175306201,1143.8861359009127,57.194306795045634,1029.4975223108213,57.194306795045634,81402.35866623138,1000.0,0.5,1,1,0,61
63,1056.7996303121358,0.0010567996303121358,0.0,9999.0,4179807.6923076976,136298.07692307694,51923.08381037473,2136313.149319017,1855273.3822552229,0,1057.1943067950458,4343977.438695142,86.87954877390284,1135.992606242715,56.799630312135754,1022.3933456184436,56.799630312135754,81459.1582965435,1000.0,0.5,1,1,0,62
64,1056.4809960434618,0.0010564809960434617,0.0,9999.0,4225240.384615391,136298.07692307694,51923.08105545561,2157021.418941492,1879997.807695359,0,1056.7996303121358,4411069.681658748,88.22139363317496,1129.6199208692356,56.480996043461786,1016.6579287823121,56.480996043461786,81515.63929258696,1000.0,0.5,1,1,0,63
65,1056.2228403175739,0.0010562228403175739,0.0,9999.0,4270673.0769230835,136298.07692307694,51923.07940250414,2177868.864343166,1904583.0562543292,0,1056.4809960434618,4478162.241603671,89.56324483207341,1124.4568063514755,56.222840317573784,1012.0111257163279,56.222840317573784,81571.86213290453,1000.0,0.5,1,1,0,64
66,1056.012689881907,0.0010560126898819069,0.0,9999.0,4316105.7692307765,136298.07692307694,51923.07841073326,2198849.8492140407,1929034.7646829174,0,1056.2228403175739,4545255.058712549,90.90510117425097,1120.253797638143,56.01268988190714,1008.2284178743286,56.01268988190714,81627.87482278643,1000.0,0.5,1,1,0,65
67,1055.8405554767855,0.0010558405554767856,0.0,9999.0,4361538.461538469,136298.07692307694,51923.07781567073,2219959.0437367456,1953358.2630629675,0,1056.012689881907,4612348.085376799,92.24696170753599,1116.8111095357103,55.84055547678552,1005.1299985821394,55.84055547678552,81683.71537826321,1000.0,0.5,1,1,0,66
68,1055.6984454068627,0.0010556984454068627,0.0,9999.0,4406971.153846162,136298.07692307694,51923.077458633205,2241191.403870511,1977558.595593932,0,1055.8405554767855,4679441.283818417,93.58882567636834,1113.9689081372549,55.698445406862746,1002.5720173235295,55.698445406862746,81739.41382367008,1000.0,0.5,1,1,0,67
69,1055.5799746415967,0.0010555799746415967,0.0,9999.0,4452403.846153855,136298.07692307694,51923.07724441069,2262542.1522795693,2001640.5397067885,0,1055.6984454068627,4746534.624155882,94.93069248311764,1111.5994928319353,55.57997464159677,1000.4395435487418,55.57997464159677,81794.99379831167,1000.0,0.5,1,1,0,68
70,1055.4800502722035,0.0010554800502722034,0.0,9999.0,4497836.538461548,136298.07692307694,51923.07711587718,2284006.760763124,2025608.6236594594,0,1055.5799746415967,4813628.08283558,96.2725616567116,1109.6010054440692,55.48005027220346,998.6409048996622,55.48005027220346,81850.47384858388,1000.0,0.5,1,1,0,69
71,1055.3946181853396,0.0010553946181853396,0.0,0.0,4543269.230769241,136298.07692307694,51923.07703875708,2305580.934055265,2049467.1427521314,0,1055.4800502722035,4880721.641362528,97.61443282725057,1107.8923637067874,55.394618185339375,997.1031273361087,55.394618185339375,81905.86846676921,1000.0,0.5,1,1,0,70
72,1055.3204589260365,0.0010553204589260365,0.0,9999.0,4588701.923076934,136298.07692307694,51923.07699248501,2327260.5948745697,2073220.174286791,0,1055.3946181853396,4947815.28527529,98.9563057055058,1106.4091785207293,55.32045892603646,995.7682606686564,55.32045892603646,81961.18892569524,1000.0,0.5,1,1,0,71
73,1055.2550231506068,0.0010552550231506068,0.0,9999.0,4634134.615384627,136298.07692307694,51923.076964721775,2349041.870113993,2096871.591382823,0,1055.3204589260365,5014909.0033195475,100.29818006639096,1105.1004630121383,55.25502315060692,994.5904167109245,55.25502315060692,82016.44394884586,1000.0,0.5,1,1,0,72
74,1055.1962989812762,0.0010551962989812762,0.0,9999.0,4679567.30769232,136298.07692307694,51923.076948063834,2370921.078071799,2120425.0757493675,0,1055.2550231506068,5082002.786782922,101.64005573565845,1103.9259796255235,55.196298981276186,993.5333816629712,55.196298981276186,82071.64024782713,1000.0,0.5,1,1,0,73
75,1055.1427050886286,0.0010551427050886286,0.0,9999.0,4725000.000000013,136298.07692307694,51923.07693806907,2392894.716633651,2143884.1295052026,0,1055.1962989812762,5149096.6289604725,102.98193257920946,1102.8541017725731,55.14270508862866,992.568691595316,55.14270508862866,82126.78295291576,1000.0,0.5,1,1,0,74
76,1055.0930045342666,0.0010550930045342666,0.0,9999.0,4770432.692307706,136298.07692307694,51923.07693207221,2414959.4523244733,2167252.086128069,0,1055.1427050886286,5216190.524725919,104.32381049451837,1101.8600906853333,55.09300453426666,991.6740816167998,55.09300453426666,82181.87595745003,1000.0,0.5,1,1,0,75
77,1055.0462353709165,0.0010550462353709166,0.0,0.0,4815865.384615399,136298.07692307694,51923.076928474096,2437112.1101564015,2190532.1206074315,0,1055.0930045342666,5283284.470188321,105.66568940376641,1100.9247074183259,55.04623537091629,990.8322366764933,55.04623537091629,82236.92219282094,1000.0,0.5,1,1,0,76
78,1055.001654771263,0.001055001654771263,0.0,9999.0,4861298.076923092,136298.07692307694,51923.07692631523,2459349.6642060834,2213727.258867601,0,1055.0462353709165,5350378.462417726,107.00756924835453,1100.033095425258,55.001654771262906,990.0297858827323,55.001654771262906,82291.9238475922,1000.0,0.5,1,1,0,77
79,1054.9586940792117,0.0010549586940792116,0.0,9999.0,4906730.769230785,136298.07692307694,51923.076925019916,2481669.2288608537,2236840.386521818,0,1055.001654771263,5417472.499226436,108.34944998452872,1099.1738815842361,54.95869407921181,989.2564934258126,54.95869407921181,82346.88254167141,1000.0,0.5,1,1,0,78
80,1054.9169226786062,0.0010549169226786062,0.0,9999.0,4952163.461538478,136298.07692307694,51923.07692424272,2504068.050678926,2259874.2570122154,0,1054.9586940792117,5484566.578995062,109.69133157990125,1098.3384535721227,54.916922678606134,988.5046082149103,54.916922678606134,82401.79946435001,1000.0,0.5,1,1,0,79
81,1054.8760189787552,0.0010548760189787551,0.0,0.0,4997596.153846171,136298.07692307694,51923.0769237764,2526543.5008137985,2282831.4991855016,0,1054.9169226786062,5551660.700534621,111.03321401069242,1097.5203795750997,54.876018978755,987.7683416175898,54.876018978755,82456.67548332879,1000.0,0.5,1,1,0,80
82,1054.8357471425056,0.0010548357471425057,0.0,9999.0,5043028.846153864,136298.07692307694,51923.07692349661,2549093.067957635,2305714.6243496374,0,1054.8760189787552,5618754.862977602,112.37509725955204,1096.7149428501118,54.83574714250559,987.0434485651004,54.83574714250559,82511.5112304713,1000.0,0.5,1,1,0,81
83,1054.7959384462317,0.0010547959384462318,0.0,9999.0,5088461.538461557,136298.07692307694,51923.076923328736,2571714.351762453,2328526.032852679,0,1054.8357471425056,5685849.06569225,113.716981313845,1095.918768924637,54.795938446231844,986.3268920321733,54.795938446231844,82566.30716891753,1000.0,0.5,1,1,0,82
84,1054.7564763741716,0.0010547564763741717,0.0,9999.0,5133894.23076925,136298.07692307694,51923.07692322801,2594405.056701665,2351268.020221261,0,1054.7959384462317,5752943.308215493,115.05886616430986,1095.1295274834301,54.756476374171505,985.616574735087,54.756476374171505,82621.0636452917,1000.0,0.5,1,1,0,83
85,1054.7172847217817,0.0010547172847217817,0.0,9999.0,5179326.923076943,136298.07692307694,51923.07692316757,2617162.9863378,2373942.782892878,0,1054.7564763741716,5820037.590200748,116.40075180401496,1094.345694435633,54.717284721781645,984.9111249920695,54.717284721781645,82675.78093001348,1000.0,0.5,1,1,0,84
86,1054.67831812205,0.00105467831812205,0.0,9999.0,5224759.6153846355,136298.07692307694,51923.07692313131,2639986.037965284,2396552.4235731224,0,1054.7172847217817,5887131.911377619,117.74263822755238,1093.5663624410024,54.67831812205012,984.2097261969025,54.67831812205012,82730.45924813552,1000.0,0.5,1,1,0,85
87,1054.6395545213215,0.0010546395545213214,0.0,9999.0,5270192.3076923285,136298.07692307694,51923.076923109555,2662872.1975997956,2419098.9562463253,0,1054.67831812205,5954226.271521068,119.08452543042137,1092.7910904264322,54.639554521321614,983.511981383789,54.639554521321614,82785.09880265685,1000.0,0.5,1,1,0,86
