iteration_time,epoch_mean,epoch_std,epoch_min,epoch_max,audience_reserve_mean,audience_reserve_std,audience_reserve_min,audience_reserve_max,reserve_ratio_mean,reserve_ratio_std,reserve_ratio_min,reserve_ratio_max,treasury_mean,treasury_std,treasury_min,treasury_max,treasury_runway_estimate_mean,treasury_runway_estimate_std,treasury_runway_estimate_min,treasury_runway_estimate_max,total_claims_issued_mean,total_claims_issued_std,total_claims_issued_min,total_claims_issued_max,total_claims_vesting_mean,total_claims_vesting_std,total_claims_vesting_min,total_claims_vesting_max,total_claims_available_mean,total_claims_available_std,total_claims_available_min,total_claims_available_max,total_claims_queued_mean,total_claims_queued_std,total_claims_queued_min,total_claims_queued_max,total_claims_settled_mean,total_claims_settled_std,total_claims_settled_min,total_claims_settled_max,settlement_requested_epoch_mean,settlement_requested_epoch_std,settlement_requested_epoch_min,settlement_requested_epoch_max,settlement_executed_epoch_mean,settlement_executed_epoch_std,settlement_executed_epoch_min,settlement_executed_epoch_max,settlement_queue_mean,settlement_queue_std,settlement_queue_min,settlement_queue_max,settlement_pressure_ratio_mean,settlement_pressure_ratio_std,settlement_pressure_ratio_min,settlement_pressure_ratio_max,utility_spend_epoch_mean,utility_spend_epoch_std,utility_spend_epoch_min,utility_spend_epoch_max,treasury_fees_epoch_mean,treasury_fees_epoch_std,treasury_fees_epoch_min,treasury_fees_epoch_max,provider_payments_epoch_mean,provider_payments_epoch_std,provider_payments_epoch_min,provider_payments_epoch_max,tokens_burned_epoch_mean,tokens_burned_epoch_std,tokens_burned_epoch_min,tokens_burned_epoch_max,cumulative_tokens_burned_mean,cumulative_tokens_burned_std,cumulative_tokens_burned_min,cumulative_tokens_burned_max,ecosystem_inflow_epoch_mean,ecosystem_inflow_epoch_std,ecosystem_inflow_epoch_min,ecosystem_inflow_epoch_max,throttle_multiplier_mean,throttle_multiplier_std,throttle_multiplier_min,throttle_multiplier_max,throttle_active_mean,throttle_active_std,throttle_active_min,throttle_active_max,reserve_floor_breach_mean,reserve_floor_breach_std,reserve_floor_breach_min,reserve_floor_breach_max,run_id,scenario_id,config_hash,seed
44,44.0,,44,44,4993336.795411716,,4993336.795411716,4993336.795411716,0.9986673590823433,,0.9986673590823433,0.9986673590823433,4701650.758518319,,4701650.758518319,4701650.758518319,9999.0,,9999.0,9999.0,37759.61538461542,,37759.61538461542,37759.61538461542,2574.519230769231,,2574.519230769231,2574.519230769231,12974.41419288661,,12974.41419288661,12974.41419288661,0.0,,0.0,0.0,22210.681960959537,,22210.681960959537,22210.681960959537,0.0,,0,0,231.4855789648802,,231.4855789648802,231.4855789648802,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,231.28420655719236,,231.28420655719236,231.28420655719236,57.82105163929809,,57.82105163929809,57.82105163929809,161.89894459003466,,161.89894459003466,161.89894459003466,11.56421032785962,,11.56421032785962,11.56421032785962,330.1517036635102,,330.1517036635102,330.1517036635102,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
45,45.0,,45,45,4993103.980743928,,4993103.980743928,4993103.980743928,0.9986207961487856,,0.9986207961487856,0.9986207961487856,4751708.915060309,,4751708.915060309,4751708.915060309,9999.0,,9999.0,9999.0,38617.7884615385,,38617.7884615385,38617.7884615385,2574.519230769231,,2574.519230769231,2574.519230769231,13056.538377181854,,13056.538377181854,13056.538377181854,0.0,,0.0,0.0,22986.73085358737,,22986.73085358737,22986.73085358737,0.0,,0,0,232.81466778834996,,232.81466778834996,232.81466778834996,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,232.62616796102517,,232.62616796102517,232.62616796102517,58.156541990256294,,58.156541990256294,58.156541990256294,162.8383175727176,,162.8383175727176,162.8383175727176,11.63130839805126,,11.63130839805126,11.63130839805126,341.78301206156146,,341.78301206156146,341.78301206156146,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
46,46.0,,46,46,4992869.906546546,,4992869.906546546,4992869.906546546,0.9985739813093092,,0.9985739813093092,0.9985739813093092,4801767.389467019,,4801767.389467019,4801767.389467019,9999.0,,9999.0,9999.0,39475.961538461575,,39475.961538461575,39475.961538461575,2574.519230769231,,2574.519230769231,2574.519230769231,13134.464129496911,,13134.464129496911,13134.464129496911,0.0,,0.0,0.0,23766.978178195393,,23766.978178195393,23766.978178195393,0.0,,0,0,234.07419738240623,,234.07419738240623,234.07419738240623,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,233.89762683940543,,233.89762683940543,233.89762683940543,58.47440670985136,,58.47440670985136,58.47440670985136,163.72833878758382,,163.72833878758382,163.72833878758382,11.694881341970273,,11.694881341970273,11.694881341970273,353.47789340353177,,353.47789340353177,353.47789340353177,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
47,47.0,,47,47,4992634.638586214,,4992634.638586214,4992634.638586214,0.9985269277172427,,0.9985269277172427,0.9985269277172427,4851826.1650809655,,4851826.1650809655,4851826.1650809655,9999.0,,9999.0,9999.0,40334.13461538465,,40334.13461538465,40334.13461538465,2574.519230769231,,2574.519230769231,2574.519230769231,13208.410671982281,,13208.410671982281,13208.410671982281,0.0,,0.0,0.0,24551.204712633098,,24551.204712633098,24551.204712633098,0.0,,0,0,235.2679603313116,,235.2679603313116,235.2679603313116,-5.684341886080802e-14,,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161604e-18,,-1.1368683772161604e-18,-1.1368683772161604e-18,235.10245578862916,,235.10245578862916,235.10245578862916,58.77561394715728,,58.77561394715728,58.77561394715728,164.5717190520404,,164.5717190520404,164.5717190520404,11.755122789431457,,11.755122789431457,11.755122789431457,365.23301619296325,,365.23301619296325,365.23301619296325,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
48,48.0,,48,48,4992398.239058707,,4992398.239058707,4992398.239058707,0.9984796478117414,,0.9984796478117414,0.9984796478117414,4901885.22615546,,4901885.22615546,4901885.22615546,9999.0,,9999.0,9999.0,41192.30769230773,,41192.30769230773,41192.30769230773,2574.519230769231,,2574.519230769231,2574.519230769231,13278.585323884554,,13278.585323884554,13278.585323884554,0.0,,0.0,0.0,25339.2031376539,,25339.2031376539,25339.2031376539,0.0,,0,0,236.3995275062412,,236.3995275062412,236.3995275062412,-8.526512829121202e-14,,-8.526512829121202e-14,-8.526512829121202e-14,-1.7053025658242405e-18,,-1.7053025658242405e-18,-1.7053025658242405e-18,236.24429797753783,,236.24429797753783,236.24429797753783,59.06107449438446,,59.06107449438446,59.06107449438446,165.3710085842765,,165.3710085842765,165.3710085842765,11.812214898876892,,11.812214898876892,11.812214898876892,377.04523109184015,,377.04523109184015,377.04523109184015,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
49,49.0,,49,49,4992160.766796254,,4992160.766796254,4992160.766796254,0.9984321533592507,,0.9984321533592507,0.9984321533592507,4951944.557801048,,4951944.557801048,4951944.557801048,9999.0,,9999.0,9999.0,42050.48076923081,,42050.48076923081,42050.48076923081,2574.519230769231,,2574.519230769231,2574.519230769231,13345.18419263242,,13345.18419263242,13345.18419263242,0.0,,0.0,0.0,26130.777345829116,,26130.777345829116,26130.777345829116,0.0,,0,0,237.47226245256385,,237.47226245256385,237.47226245256385,-8.526512829121202e-14,,-8.526512829121202e-14,-8.526512829121202e-14,-1.7053025658242405e-18,,-1.7053025658242405e-18,-1.7053025658242405e-18,237.32658235533967,,237.32658235533967,237.32658235533967,59.33164558883492,,59.33164558883492,59.33164558883492,166.12860764873776,,166.12860764873776,166.12860764873776,11.866329117766982,,11.866329117766982,11.866329117766982,388.91156020960716,,388.91156020960716,388.91156020960716,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
50,50.0,,50,50,4991922.277461539,,4991922.277461539,4991922.277461539,0.9983844554923078,,0.9983844554923078,0.9983844554923078,5002004.145935473,,5002004.145935473,5002004.145935473,9999.0,,9999.0,9999.0,42908.65384615389,,42908.65384615389,42908.65384615389,2574.519230769231,,2574.519230769231,2574.519230769231,13408.39282051013,,13408.39282051013,13408.39282051013,0.0,,0.0,0.0,26925.741794874484,,26925.741794874484,26925.741794874484,0.0,,0,0,238.48933471361028,,238.48933471361028,238.48933471361028,-8.526512829121202e-14,,-8.526512829121202e-14,-8.526512829121202e-14,-1.7053025658242405e-18,,-1.7053025658242405e-18,-1.7053025658242405e-18,238.35253770216536,,238.35253770216536,238.35253770216536,59.58813442554134,,59.58813442554134,59.58813442554134,166.8467763915158,,166.8467763915158,166.8467763915158,11.91762688510827,,11.91762688510827,11.91762688510827,400.82918709471545,,400.82918709471545,400.82918709471545,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
51,51.0,,51,51,4991682.823729359,,4991682.823729359,4991682.823729359,0.9983365647458717,,0.9983365647458717,0.9983365647458717,5052063.977236878,,5052063.977236878,5052063.977236878,9999.0,,9999.0,9999.0,43766.826923076966,,43766.826923076966,43766.826923076966,2574.519230769231,,2574.519230769231,2574.519230769231,13468.38679016448,,13468.38679016448,13468.38679016448,0.0,,0.0,0.0,27723.92090214321,,27723.92090214321,27723.92090214321,0.0,,0,0,239.4537321806174,,239.4537321806174,239.4537321806174,-1.1368683772161603e-13,,-1.1368683772161603e-13,-1.1368683772161603e-13,-2.2737367544323208e-18,,-2.2737367544323208e-18,-2.2737367544323208e-18,239.32520562331194,,239.32520562331194,239.32520562331194,59.831301405827986,,59.831301405827986,59.831301405827986,167.52764393631836,,167.52764393631836,167.52764393631836,11.966260281165596,,11.966260281165596,11.966260281165596,412.7954473758811,,412.7954473758811,412.7954473758811,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
52,52.0,,52,52,4991442.455456808,,4991442.455456808,4991442.455456808,0.9982884910913616,,0.9982884910913616,0.9982884910913616,5102124.039100023,,5102124.039100023,5102124.039100023,9999.0,,9999.0,9999.0,44625.000000000044,,44625.000000000044,44625.000000000044,2574.519230769231,,2574.519230769231,2574.519230769231,13525.332291920602,,13525.332291920602,13525.332291920602,0.0,,0.0,0.0,28525.148477310166,,28525.148477310166,28525.148477310166,0.0,,0,0,240.3682725500866,,240.3682725500866,240.3682725500866,-1.4210854715202004e-13,,-1.4210854715202004e-13,-1.4210854715202004e-13,-2.842170943040401e-18,,-2.842170943040401e-18,-2.842170943040401e-18,240.2474525782851,,240.2474525782851,240.2474525782851,60.06186314457128,,60.06186314457128,60.06186314457128,168.17321680479955,,168.17321680479955,168.17321680479955,12.012372628914255,,12.012372628914255,12.012372628914255,424.80782000479536,,424.80782000479536,424.80782000479536,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
53,53.0,,53,53,4991201.219842846,,4991201.219842846,4991201.219842846,0.9982402439685691,,0.9982402439685691,0.9982402439685691,5152184.31959528,,5152184.31959528,5152184.31959528,9999.0,,9999.0,9999.0,45483.17307692312,,45483.17307692312,45483.17307692312,2574.519230769231,,2574.519230769231,2574.519230769231,13579.386655636315,,13579.386655636315,13579.386655636315,0.0,,0.0,0.0,29329.26719051753,,29329.26719051753,29329.26719051753,0.0,,0,0,241.23561396220893,,241.23561396220893,241.23561396220893,-1.4210854715202004e-13,,-1.4210854715202004e-13,-1.4210854715202004e-13,-2.842170943040401e-18,,-2.842170943040401e-18,-2.842170943040401e-18,241.12198102694518,,241.12198102694518,241.12198102694518,60.280495256736295,,60.280495256736295,60.280495256736295,168.78538671886162,,168.78538671886162,168.78538671886162,12.05609905134726,,12.05609905134726,12.05609905134726,436.8639190561426,,436.8639190561426,436.8639190561426,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
54,54.0,,54,54,4990959.161577959,,4990959.161577959,4990959.161577959,0.9981918323155917,,0.9981918323155917,0.9981918323155917,5202244.807430222,,5202244.807430222,5202244.807430222,9999.0,,9999.0,9999.0,46341.3461538462,,46341.3461538462,46341.3461538462,2574.519230769231,,2574.519230769231,2574.519230769231,13630.698849602057,,13630.698849602057,13630.698849602057,0.0,,0.0,0.0,30136.12807347486,,30136.12807347486,30136.12807347486,0.0,,0,0,242.05826488720038,,242.05826488720038,242.05826488720038,-1.4210854715202004e-13,,-1.4210854715202004e-13,-1.4210854715202004e-13,-2.842170943040401e-18,,-2.842170943040401e-18,-2.842170943040401e-18,241.9513397671809,,241.9513397671809,241.9513397671809,60.48783494179523,,60.48783494179523,60.48783494179523,169.36593783702665,,169.36593783702665,169.36593783702665,12.097566988359047,,12.097566988359047,12.097566988359047,448.96148604450167,,448.96148604450167,448.96148604450167,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
55,55.0,,55,55,4990716.322984639,,4990716.322984639,4990716.322984639,0.9981432645969277,,0.9981432645969277,0.9981432645969277,5252305.491913605,,5252305.491913605,5252305.491913605,9999.0,,9999.0,9999.0,47199.51923076928,,47199.51923076928,47199.51923076928,2574.519230769231,,2574.519230769231,2574.519230769231,13679.409948790928,,13679.409948790928,13679.409948790928,0.0,,0.0,0.0,30945.59005120907,,30945.59005120907,30945.59005120907,0.0,,0,0,242.83859332026194,,242.83859332026194,242.83859332026194,-1.4210854715202004e-13,,-1.4210854715202004e-13,-1.4210854715202004e-13,-2.842170943040401e-18,,-2.842170943040401e-18,-2.842170943040401e-18,242.73793353147173,,242.73793353147173,242.73793353147173,60.68448338286793,,60.68448338286793,60.68448338286793,169.91655347203022,,169.91655347203022,169.91655347203022,12.136896676573587,,12.136896676573587,12.136896676573587,461.09838272107527,,461.09838272107527,461.09838272107527,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
56,56.0,,56,56,4990472.744149298,,4990472.744149298,4990472.744149298,0.9980945488298597,,0.9980945488298597,0.9980945488298597,5302366.362921581,,5302366.362921581,5302366.362921581,9999.0,,9999.0,9999.0,48057.692307692356,,48057.692307692356,48057.692307692356,2574.519230769231,,2574.519230769231,2574.519230769231,13725.653574579435,,13725.653574579435,13725.653574579435,0.0,,0.0,0.0,31757.519502343643,,31757.519502343643,31757.519502343643,0.0,,0,0,243.57883534037137,,243.57883534037137,243.57883534037137,-1.4210854715202004e-13,,-1.4210854715202004e-13,-1.4210854715202004e-13,-2.842170943040401e-18,,-2.842170943040401e-18,-2.842170943040401e-18,243.48403190337365,,243.48403190337365,243.48403190337365,60.87100797584341,,60.87100797584341,60.87100797584341,170.43882233236155,,170.43882233236155,170.43882233236155,12.174201595168682,,12.174201595168682,12.174201595168682,473.2725843162439,,473.2725843162439,473.2725843162439,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
57,57.0,,57,57,4990228.4630462155,,4990228.4630462155,4990228.4630462155,0.9980456926092431,,0.9980456926092431,0.9980456926092431,5352427.410865983,,5352427.410865983,5352427.410865983,9999.0,,9999.0,9999.0,48915.865384615434,,48915.865384615434,48915.865384615434,2574.519230769231,,2574.519230769231,2574.519230769231,13769.556307892022,,13769.556307892022,13769.556307892022,0.0,,0.0,0.0,32571.789845954132,,32571.789845954132,32571.789845954132,0.0,,0,0,244.28110308314737,,244.28110308314737,244.28110308314737,-1.4210854715202004e-13,,-1.4210854715202004e-13,-1.4210854715202004e-13,-2.842170943040401e-18,,-2.842170943040401e-18,-2.842170943040401e-18,244.19177760928153,,244.19177760928153,244.19177760928153,61.04794440232038,,61.04794440232038,61.04794440232038,170.9342443264971,,170.9342443264971,170.9342443264971,12.209588880464079,,12.209588880464079,12.209588880464079,485.482173196708,,485.482173196708,485.482173196708,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
58,58.0,,58,58,4989983.515654041,,4989983.515654041,4989983.515654041,0.9979967031308082,,0.9979967031308082,0.9979967031308082,5402488.626664542,,5402488.626664542,5402488.626664542,9999.0,,9999.0,9999.0,49774.03846153851,,49774.03846153851,49774.03846153851,2574.519230769231,,2574.519230769231,2574.519230769231,13811.238077569917,,13811.238077569917,13811.238077569917,0.0,,0.0,0.0,33388.281153199314,,33388.281153199314,33388.281153199314,0.0,,0,0,244.94739217355448,,244.94739217355448,244.94739217355448,-1.4210854715202004e-13,,-1.4210854715202004e-13,-1.4210854715202004e-13,-2.842170943040401e-18,,-2.842170943040401e-18,-2.842170943040401e-18,244.86319423572527,,244.86319423572527,244.86319423572527,61.21579855893132,,61.21579855893132,61.21579855893132,171.4042359650077,,171.4042359650077,171.4042359650077,12.243159711786264,,12.243159711786264,12.243159711786264,497.72533290849424,,497.72533290849424,497.72533290849424,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
59,59.0,,59,59,4989737.936065382,,4989737.936065382,4989737.936065382,0.9979475872130764,,0.9979475872130764,0.9979475872130764,5452550.001712896,,5452550.001712896,5452550.001712896,9999.0,,9999.0,9999.0,50632.21153846159,,50632.21153846159,50632.21153846159,2574.519230769231,,2574.519230769231,2574.519230769231,13850.81252562573,,13850.81252562573,13850.81252562573,0.0,,0.0,0.0,34206.879782066586,,34206.879782066586,34206.879782066586,0.0,,0,0,245.5795886601794,,245.5795886601794,245.5795886601794,-1.4210854715202004e-13,,-1.4210854715202004e-13,-1.4210854715202004e-13,-2.842170943040401e-18,,-2.842170943040401e-18,-2.842170943040401e-18,245.50019341787169,,245.50019341787169,245.50019341787169,61.37504835446791,,61.37504835446791,61.37504835446791,171.85013539251014,,171.85013539251014,171.85013539251014,12.275009670893583,,12.275009670893583,12.275009670893583,510.0003425793878,,510.0003425793878,510.0003425793878,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
60,60.0,,60,60,4989491.756589893,,4989491.756589893,4989491.756589893,0.9978983513179787,,0.9978983513179787,0.9978983513179787,5502611.5278582815,,5502611.5278582815,5502611.5278582815,9999.0,,9999.0,9999.0,51490.38461538467,,51490.38461538467,51490.38461538467,2574.519230769231,,2574.519230769231,2574.519230769231,13888.387350918254,,13888.387350918254,13888.387350918254,0.0,,0.0,0.0,35027.47803369714,,35027.47803369714,35027.47803369714,0.0,,0,0,246.17947548916595,,246.17947548916595,246.17947548916595,-1.7053025658242404e-13,,-1.7053025658242404e-13,-1.7053025658242404e-13,-3.410605131648481e-18,,-3.410605131648481e-18,-3.410605131648481e-18,246.10458154078532,,246.10458154078532,246.10458154078532,61.52614538519633,,61.52614538519633,61.52614538519633,172.27320707854972,,172.27320707854972,172.27320707854972,12.305229077039266,,12.305229077039266,12.305229077039266,522.3055716564271,,522.3055716564271,522.3055716564271,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
61,61.0,,61,61,4989245.00785134,,4989245.00785134,4989245.00785134,0.997849001570268,,0.997849001570268,0.997849001570268,5552673.197374779,,5552673.197374779,5552673.197374779,9999.0,,9999.0,9999.0,52348.557692307746,,52348.557692307746,52348.557692307746,2574.519230769231,,2574.519230769231,2574.519230769231,13924.064632665993,,13924.064632665993,13924.064632665993,0.0,,0.0,0.0,35849.97382887247,,35849.97382887247,35849.97382887247,0.0,,0,0,246.74873855260103,,246.74873855260103,246.74873855260103,-1.7053025658242404e-13,,-1.7053025658242404e-13,-1.7053025658242404e-13,-3.410605131648481e-18,,-3.410605131648481e-18,-3.410605131648481e-18,246.6780659912893,,246.6780659912893,246.6780659912893,61.66951649782232,,61.66951649782232,61.66951649782232,172.6746461939025,,172.6746461939025,172.6746461939025,12.333903299564465,,12.333903299564465,12.333903299564465,534.6394749559915,,534.6394749559915,534.6394749559915,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
62,62.0,,62,62,4988997.718878997,,4988997.718878997,4988997.718878997,0.9977995437757993,,0.9977995437757993,0.9977995437757993,5602735.002940028,,5602735.002940028,5602735.002940028,9999.0,,9999.0,9999.0,53206.730769230824,,53206.730769230824,53206.730769230824,2574.519230769231,,2574.519230769231,2574.519230769231,13957.941135111852,,13957.941135111852,13957.941135111852,0.0,,0.0,0.0,36674.27040334969,,36674.27040334969,36674.27040334969,0.0,,0,0,247.28897234316543,,247.28897234316543,247.28897234316543,-1.4210854715202004e-13,,-1.4210854715202004e-13,-1.4210854715202004e-13,-2.842170943040401e-18,,-2.842170943040401e-18,-2.842170943040401e-18,247.22226099492258,,247.22226099492258,247.22226099492258,61.805565248730645,,61.805565248730645,61.805565248730645,173.05558269644584,,173.05558269644584,173.05558269644584,12.36111304974613,,12.36111304974613,12.36111304974613,547.0005880057377,,547.0005880057377,547.0005880057377,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
63,63.0,,63,63,4988749.917193753,,4988749.917193753,4988749.917193753,0.9977499834387505,,0.9977499834387505,0.9977499834387505,5652796.937613295,,5652796.937613295,5652796.937613295,9999.0,,9999.0,9999.0,54064.9038461539,,54064.9038461539,54064.9038461539,2574.519230769231,,2574.519230769231,2574.519230769231,13990.108594554373,,13990.108594554373,13990.108594554373,0.0,,0.0,0.0,37500.27602083024,,37500.27602083024,37500.27602083024,0.0,,0,0,247.80168524416675,,247.80168524416675,247.80168524416675,-1.4210854715202004e-13,,-1.4210854715202004e-13,-1.4210854715202004e-13,-2.842170943040401e-18,,-2.842170943040401e-18,-2.842170943040401e-18,247.73869306947603,,247.73869306947603,247.73869306947603,61.93467326736901,,61.93467326736901,61.93467326736901,173.4170851486332,,173.4170851486332,173.4170851486332,12.386934653473801,,12.386934653473801,12.386934653473801,559.3875226592114,,559.3875226592114,559.3875226592114,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
64,64.0,,64,64,4988501.628889271,,4988501.628889271,4988501.628889271,0.9977003257778542,,0.9977003257778542,0.9977003257778542,5702858.994814826,,5702858.994814826,5702858.994814826,9999.0,,9999.0,9999.0,54923.07692307698,,54923.07692307698,54923.07692307698,2574.519230769231,,2574.519230769231,2574.519230769231,14020.653989872028,,14020.653989872028,14020.653989872028,0.0,,0.0,0.0,38327.903702435666,,38327.903702435666,38327.903702435666,0.0,,0,0,248.28830448162665,,248.28830448162665,248.28830448162665,-1.4210854715202004e-13,,-1.4210854715202004e-13,-1.4210854715202004e-13,-2.842170943040401e-18,,-2.842170943040401e-18,-2.842170943040401e-18,248.22880612386427,,248.22880612386427,248.22880612386427,62.05720153096608,,62.05720153096608,62.05720153096608,173.760164286705,,173.760164286705,173.760164286705,12.411440306193217,,12.411440306193217,12.411440306193217,571.7989629654046,,571.7989629654046,571.7989629654046,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
65,65.0,,65,65,4988252.878708508,,4988252.878708508,4988252.878708508,0.9976505757417016,,0.9976505757417016,0.9976505757417016,5752921.168306383,,5752921.168306383,5752921.168306383,9999.0,,9999.0,9999.0,55781.25000000006,,55781.25000000006,55781.25000000006,2574.519230769231,,2574.519230769231,2574.519230769231,14049.659797585504,,14049.659797585504,14049.659797585504,0.0,,0.0,0.0,39157.07097164527,,39157.07097164527,39157.07097164527,0.0,,0,0,248.75018076288032,,248.75018076288032,248.75018076288032,-1.1368683772161603e-13,,-1.1368683772161603e-13,-1.1368683772161603e-13,-2.2737367544323208e-18,,-2.2737367544323208e-18,-2.2737367544323208e-18,248.69396622863172,,248.69396622863172,248.69396622863172,62.173491557157924,,62.173491557157924,62.173491557157924,174.0857763600422,,174.0857763600422,174.0857763600422,12.434698311431585,,12.434698311431585,12.434698311431585,584.2336612768362,,584.2336612768362,584.2336612768362,50000.0,,50000.0,50000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-stable-v1,z1-solvency-stable-v1,ff716126acee8e14992f7047bed61363405d7c7240f82f537537640f9689d243,42
