iteration_time,epoch_mean,epoch_std,epoch_min,epoch_max,audience_reserve_mean,audience_reserve_std,audience_reserve_min,audience_reserve_max,reserve_ratio_mean,reserve_ratio_std,reserve_ratio_min,reserve_ratio_max,treasury_mean,treasury_std,treasury_min,treasury_max,treasury_runway_estimate_mean,treasury_runway_estimate_std,treasury_runway_estimate_min,treasury_runway_estimate_max,total_claims_issued_mean,total_claims_issued_std,total_claims_issued_min,total_claims_issued_max,total_claims_vesting_mean,total_claims_vesting_std,total_claims_vesting_min,total_claims_vesting_max,total_claims_available_mean,total_claims_available_std,total_claims_available_min,total_claims_available_max,total_claims_queued_mean,total_claims_queued_std,total_claims_queued_min,total_claims_queued_max,total_claims_settled_mean,total_claims_settled_std,total_claims_settled_min,total_claims_settled_max,settlement_requested_epoch_mean,settlement_requested_epoch_std,settlement_requested_epoch_min,settlement_requested_epoch_max,settlement_executed_epoch_mean,settlement_executed_epoch_std,settlement_executed_epoch_min,settlement_executed_epoch_max,settlement_queue_mean,settlement_queue_std,settlement_queue_min,settlement_queue_max,settlement_pressure_ratio_mean,settlement_pressure_ratio_std,settlement_pressure_ratio_min,settlement_pressure_ratio_max,utility_spend_epoch_mean,utility_spend_epoch_std,utility_spend_epoch_min,utility_spend_epoch_max,treasury_fees_epoch_mean,treasury_fees_epoch_std,treasury_fees_epoch_min,treasury_fees_epoch_max,provider_payments_epoch_mean,provider_payments_epoch_std,provider_payments_epoch_min,provider_payments_epoch_max,tokens_burned_epoch_mean,tokens_burned_epoch_std,tokens_burned_epoch_min,tokens_burned_epoch_max,cumulative_tokens_burned_mean,cumulative_tokens_burned_std,cumulative_tokens_burned_min,cumulative_tokens_burned_max,ecosystem_inflow_epoch_mean,ecosystem_inflow_epoch_std,ecosystem_inflow_epoch_min,ecosystem_inflow_epoch_max,throttle_multiplier_mean,throttle_multiplier_std,throttle_multiplier_min,throttle_multiplier_max,throttle_active_mean,throttle_active_std,throttle_active_min,throttle_active_max,reserve_floor_breach_mean,reserve_floor_breach_std,reserve_floor_breach_min,reserve_floor_breach_max,run_id,scenario_id,config_hash,seed
42,42.0,,42,42,4993507.147872396,,4993507.147872396,4993507.147872396,0.9987014295744792,,0.9987014295744792,0.9987014295744792,3551273.3481315747,,3551273.3481315747,3551273.3481315747,9999.0,,9999.0,9999.0,76326.92307692315,,76326.92307692315,76326.92307692315,5451.923076923078,,5451.923076923078,5451.923076923078,8861.13058640194,,8861.13058640194,8861.13058640194,0.0,,0.0,0.0,62013.86941359808,,62013.86941359808,62013.86941359808,0.0,,0,0,190.01581589241155,,190.01581589241155,190.01581589241155,-5.684341886080802e-14,,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161604e-18,,-1.1368683772161604e-18,-1.1368683772161604e-18,189.929580171777,,189.929580171777,189.929580171777,37.9859160343554,,37.9859160343554,37.9859160343554,142.44718512883273,,142.44718512883273,142.44718512883273,9.49647900858885,,9.49647900858885,9.49647900858885,318.3370328936145,,318.3370328936145,318.3370328936145,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
43,43.0,,43,43,4993317.093601761,,4993317.093601761,4993317.093601761,0.9986634187203522,,0.9986634187203522,0.9986634187203522,3576311.343582464,,3576311.343582464,3576311.343582464,9999.0,,9999.0,9999.0,78144.23076923085,,78144.23076923085,78144.23076923085,5451.923076923078,,5451.923076923078,5451.923076923078,8863.21124303967,,8863.21124303967,8863.21124303967,0.0,,0.0,0.0,63829.096449268036,,63829.096449268036,63829.096449268036,0.0,,0,0,190.05427063464492,,190.05427063464492,190.05427063464492,-5.684341886080802e-14,,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161604e-18,,-1.1368683772161604e-18,-1.1368683772161604e-18,189.97725444638493,,189.97725444638493,189.97725444638493,37.99545088927699,,37.99545088927699,37.99545088927699,142.48294083478868,,142.48294083478868,142.48294083478868,9.498862722319247,,9.498862722319247,9.498862722319247,327.83589561593374,,327.83589561593374,327.83589561593374,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
44,44.0,,44,44,4993127.006647339,,4993127.006647339,4993127.006647339,0.9986254013294679,,0.9986254013294679,0.9986254013294679,3601349.3472115174,,3601349.3472115174,3601349.3472115174,9999.0,,9999.0,9999.0,79961.53846153856,,79961.53846153856,79961.53846153856,5451.923076923078,,5451.923076923078,5451.923076923078,8864.97973360421,,8864.97973360421,8864.97973360421,0.0,,0.0,0.0,65644.63565101118,,65644.63565101118,65644.63565101118,0.0,,0,0,190.08695442250794,,190.08695442250794,190.08695442250794,-5.684341886080802e-14,,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161604e-18,,-1.1368683772161604e-18,-1.1368683772161604e-18,190.0181452665107,,190.0181452665107,190.0181452665107,38.00362905330214,,38.00362905330214,38.00362905330214,142.513608949883,,142.513608949883,142.513608949883,9.500907263325535,,9.500907263325535,9.500907263325535,337.3368028792593,,337.3368028792593,337.3368028792593,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
45,45.0,,45,45,4992936.891913667,,4992936.891913667,4992936.891913667,0.9985873783827335,,0.9985873783827335,0.9985873783827335,3626387.357858371,,3626387.357858371,3626387.357858371,9999.0,,9999.0,9999.0,81778.84615384626,,81778.84615384626,81778.84615384626,5451.923076923078,,5451.923076923078,5451.923076923078,8866.482901829331,,8866.482901829331,8866.482901829331,0.0,,0.0,0.0,67460.44017509375,,67460.44017509375,67460.44017509375,0.0,,0,0,190.1147336714454,,190.1147336714454,190.1147336714454,-5.684341886080802e-14,,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161604e-18,,-1.1368683772161604e-18,-1.1368683772161604e-18,190.05323426977725,,190.05323426977725,190.05323426977725,38.01064685395546,,38.01064685395546,38.01064685395546,142.53992570233294,,142.53992570233294,142.53992570233294,9.502661713488864,,9.502661713488864,9.502661713488864,346.8394645927482,,346.8394645927482,346.8394645927482,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
46,46.0,,46,46,4992746.753569052,,4992746.753569052,4992746.753569052,0.9985493507138103,,0.9985493507138103,0.9985493507138103,3651425.374530204,,3651425.374530204,3651425.374530204,9999.0,,9999.0,9999.0,83596.15384615396,,83596.15384615396,83596.15384615396,5451.923076923078,,5451.923076923078,5451.923076923078,8867.760559604512,,8867.760559604512,8867.760559604512,0.0,,0.0,0.0,69276.47020962628,,69276.47020962628,69276.47020962628,0.0,,0,0,190.1383446155539,,190.1383446155539,190.1383446155539,-5.684341886080802e-14,,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161604e-18,,-1.1368683772161604e-18,-1.1368683772161604e-18,190.0833591664947,,190.0833591664947,190.0833591664947,38.01667183329893,,38.01667183329893,38.01667183329893,142.562519374871,,142.562519374871,142.562519374871,9.504167958324732,,9.504167958324732,9.504167958324732,356.343632551073,,356.343632551073,356.343632551073,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
47,47.0,,47,47,4992556.595156155,,4992556.595156155,4992556.595156155,0.9985113190312309,,0.9985113190312309,0.9985113190312309,3676463.39637722,,3676463.39637722,3676463.39637722,9999.0,,9999.0,9999.0,85413.46153846166,,85413.46153846166,85413.46153846166,5451.923076923078,,5451.923076923078,5451.923076923078,8868.846543246209,,8868.846543246209,8868.846543246209,0.0,,0.0,0.0,71092.69191829226,,71092.69191829226,71092.69191829226,0.0,,0,0,190.15841289732978,,190.15841289732978,190.15841289732978,-5.684341886080802e-14,,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161604e-18,,-1.1368683772161604e-18,-1.1368683772161604e-18,190.10923507858695,,190.10923507858695,190.10923507858695,38.021847015717384,,38.021847015717384,38.021847015717384,142.58192630894018,,142.58192630894018,142.58192630894018,9.505461753929346,,9.505461753929346,9.505461753929346,365.8490943050023,,365.8490943050023,365.8490943050023,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
48,48.0,,48,48,4992366.419685953,,4992366.419685953,4992366.419685953,0.9984732839371907,,0.9984732839371907,0.9984732839371907,3701501.4226717553,,3701501.4226717553,3701501.4226717553,9999.0,,9999.0,9999.0,87230.76923076937,,87230.76923076937,87230.76923076937,5451.923076923078,,5451.923076923078,5451.923076923078,8869.76961090269,,8869.76961090269,8869.76961090269,0.0,,0.0,0.0,72909.07654294348,,72909.07654294348,72909.07654294348,0.0,,0,0,190.17547020098198,,190.17547020098198,190.17547020098198,-5.684341886080802e-14,,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161604e-18,,-1.1368683772161604e-18,-1.1368683772161604e-18,190.13147267804217,,190.13147267804217,190.13147267804217,38.026294535608436,,38.026294535608436,38.026294535608436,142.59860450853162,,142.59860450853162,142.59860450853162,9.506573633902109,,9.506573633902109,9.506573633902109,375.35566793890445,,375.35566793890445,375.35566793890445,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
49,49.0,,49,49,4992176.229717576,,4992176.229717576,4992176.229717576,0.9984352459435152,,0.9984352459435152,0.9984352459435152,3726539.452790478,,3726539.452790478,3726539.452790478,9999.0,,9999.0,9999.0,89048.07692307707,,89048.07692307707,89048.07692307707,5451.923076923078,,5451.923076923078,5451.923076923078,8870.554205044486,,8870.554205044486,8870.554205044486,0.0,,0.0,0.0,74725.59964110938,,74725.59964110938,74725.59964110938,0.0,,0,0,190.18996837796928,,190.18996837796928,190.18996837796928,-5.684341886080802e-14,,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161604e-18,,-1.1368683772161604e-18,-1.1368683772161604e-18,190.15059361234427,,190.15059361234427,190.15059361234427,38.030118722468856,,38.030118722468856,38.030118722468856,142.6129452092582,,142.6129452092582,142.6129452092582,9.507529680617214,,9.507529680617214,9.507529680617214,384.86319761952166,,384.86319761952166,384.86319761952166,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
50,50.0,,50,50,4991986.027426131,,4991986.027426131,4991986.027426131,0.9983972054852263,,0.9983972054852263,0.9983972054852263,3751577.4861992034,,3751577.4861992034,3751577.4861992034,9999.0,,9999.0,9999.0,90865.38461538477,,90865.38461538477,90865.38461538477,5451.923076923078,,5451.923076923078,5451.923076923078,8871.221100364462,,8871.221100364462,8871.221100364462,0.0,,0.0,0.0,76542.2404380971,,76542.2404380971,76542.2404380971,0.0,,0,0,190.20229144461385,,190.20229144461385,190.20229144461385,-5.684341886080802e-14,,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161604e-18,,-1.1368683772161604e-18,-1.1368683772161604e-18,190.1670436282585,,190.1670436282585,190.1670436282585,38.033408725651704,,38.033408725651704,38.033408725651704,142.62528272119388,,142.62528272119388,142.62528272119388,9.508352181412926,,9.508352181412926,9.508352181412926,394.37154980093464,,394.37154980093464,394.37154980093464,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
51,51.0,,51,51,4991795.814660357,,4991795.814660357,4991795.814660357,0.9983591629320715,,0.9983591629320715,0.9983591629320715,3776615.5224399515,,3776615.5224399515,3776615.5224399515,9999.0,,9999.0,9999.0,92682.69230769247,,92682.69230769247,92682.69230769247,5451.923076923078,,5451.923076923078,5451.923076923078,8871.787954337906,,8871.787954337906,8871.787954337906,0.0,,0.0,0.0,78358.98127643135,,78358.98127643135,78358.98127643135,0.0,,0,0,190.212765773596,,190.212765773596,190.212765773596,-5.684341886080802e-14,,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161604e-18,,-1.1368683772161604e-18,-1.1368683772161604e-18,190.18120374163414,,190.18120374163414,190.18120374163414,38.03624074832683,,38.03624074832683,38.03624074832683,142.63590280622563,,142.63590280622563,142.63590280622563,9.509060187081708,,9.509060187081708,9.509060187081708,403.8806099880164,,403.8806099880164,403.8806099880164,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
52,52.0,,52,52,4991605.5929916045,,4991605.5929916045,4991605.5929916045,0.9983211185983208,,0.9983211185983208,0.9983211185983208,3801653.561119901,,3801653.561119901,3801653.561119901,9999.0,,9999.0,9999.0,94500.00000000017,,94500.00000000017,94500.00000000017,5451.923076923078,,5451.923076923078,5451.923076923078,8872.269775087741,,8872.269775087741,8872.269775087741,0.0,,0.0,0.0,80175.80714798921,,80175.80714798921,80175.80714798921,0.0,,0,0,190.2216687521077,,190.2216687521077,190.2216687521077,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,190.19339974740186,,190.19339974740186,190.19339974740186,38.03867994948037,,38.03867994948037,38.03867994948037,142.64504981055137,,142.64504981055137,142.64504981055137,9.509669987370092,,9.509669987370092,9.509669987370092,413.3902799753864,,413.3902799753864,413.3902799753864,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
53,53.0,,53,53,4991415.3637554655,,4991415.3637554655,4991415.3637554655,0.9982830727510931,,0.9982830727510931,0.9982830727510931,3826691.601901965,,3826691.601901965,3826691.601901965,9999.0,,9999.0,9999.0,96317.30769230788,,96317.30769230788,96317.30769230788,5451.923076923078,,5451.923076923078,5451.923076923078,8872.679318990577,,8872.679318990577,8872.679318990577,0.0,,0.0,0.0,81992.70529639407,,81992.70529639407,81992.70529639407,0.0,,0,0,190.22923613798855,,190.22923613798855,190.22923613798855,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,190.20391031894485,,190.20391031894485,190.20391031894485,38.04078206378896,,38.04078206378896,38.04078206378896,142.6529327392086,,142.6529327392086,142.6529327392086,9.51019551594724,,9.51019551594724,9.51019551594724,422.9004754913337,,422.9004754913337,422.9004754913337,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
54,54.0,,54,54,4991225.128087155,,4991225.128087155,4991225.128087155,0.9982450256174309,,0.9982450256174309,0.9982450256174309,3851729.6444967473,,3851729.6444967473,3851729.6444967473,9999.0,,9999.0,9999.0,98134.61538461558,,98134.61538461558,98134.61538461558,5451.923076923078,,5451.923076923078,5451.923076923078,8873.027428584912,,8873.027428584912,8873.027428584912,0.0,,0.0,0.0,83809.66487910743,,83809.66487910743,83809.66487910743,0.0,,0,0,190.2356683100885,,190.2356683100885,190.2356683100885,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,190.21297390808843,,190.21297390808843,190.21297390808843,38.04259478161769,,38.04259478161769,38.04259478161769,142.65973043106632,,142.65973043106632,142.65973043106632,9.510648695404422,,9.510648695404422,9.510648695404422,432.4111241867381,,432.4111241867381,432.4111241867381,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
55,55.0,,55,55,4991034.886951575,,4991034.886951575,4991034.886951575,0.998206977390315,,0.998206977390315,0.998206977390315,3876767.688655672,,3876767.688655672,3876767.688655672,9999.0,,9999.0,9999.0,99951.92307692328,,99951.92307692328,99951.92307692328,5451.923076923078,,5451.923076923078,5451.923076923078,8873.323319752264,,8873.323319752264,8873.323319752264,0.0,,0.0,0.0,85626.67668024777,,85626.67668024777,85626.67668024777,0.0,,0,0,190.2411355793937,,190.2411355793937,190.2411355793937,-5.684341886080802e-14,,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161604e-18,,-1.1368683772161604e-18,-1.1368683772161604e-18,190.22079462492837,,190.22079462492837,190.22079462492837,38.04415892498568,,38.04415892498568,38.04415892498568,142.6655959686963,,142.6655959686963,142.6655959686963,9.51103973124642,,9.51103973124642,9.51103973124642,441.9221639179845,,441.9221639179845,441.9221639179845,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
56,56.0,,56,56,4990844.641168872,,4990844.641168872,4990844.641168872,0.9981689282337743,,0.9981689282337743,0.9981689282337743,3901805.7341651223,,3901805.7341651223,3901805.7341651223,9999.0,,9999.0,9999.0,101769.23076923098,,101769.23076923098,101769.23076923098,5451.923076923078,,5451.923076923078,5451.923076923078,8873.574825791768,,8873.574825791768,8873.574825791768,0.0,,0.0,0.0,87443.73286651594,,87443.73286651594,87443.73286651594,0.0,,0,0,190.24578270227926,,190.24578270227926,190.24578270227926,-5.684341886080802e-14,,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161604e-18,,-1.1368683772161604e-18,-1.1368683772161604e-18,190.22754724964113,,190.22754724964113,190.22754724964113,38.045509449928225,,38.045509449928225,38.045509449928225,142.67066043723085,,142.67066043723085,142.67066043723085,9.511377362482056,,9.511377362482056,9.511377362482056,451.43354128046656,,451.43354128046656,451.43354128046656,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
57,57.0,,57,57,4990654.391436156,,4990654.391436156,4990654.391436156,0.9981308782872311,,0.9981308782872311,0.9981308782872311,3926843.780841423,,3926843.780841423,3926843.780841423,9999.0,,9999.0,9999.0,103586.53846153869,,103586.53846153869,103586.53846153869,5451.923076923078,,5451.923076923078,5451.923076923078,8873.788604862479,,8873.788604862479,8873.788604862479,0.0,,0.0,0.0,89260.82677975293,,89260.82677975293,89260.82677975293,0.0,,0,0,190.2497327159118,,190.2497327159118,190.2497327159118,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,190.23338150550364,,190.23338150550364,190.23338150550364,38.04667630110073,,38.04667630110073,38.04667630110073,142.67503612912773,,142.67503612912773,142.67503612912773,9.511669075275183,,9.511669075275183,9.511669075275183,460.9452103557417,,460.9452103557417,460.9452103557417,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
58,58.0,,58,58,4990464.138345959,,4990464.138345959,4990464.138345959,0.9980928276691917,,0.9980928276691917,0.9980928276691917,3951881.8285265635,,3951881.8285265635,3951881.8285265635,9999.0,,9999.0,9999.0,105403.84615384639,,105403.84615384639,105403.84615384639,5451.923076923078,,5451.923076923078,5451.923076923078,8873.970316294119,,8873.970316294119,8873.970316294119,0.0,,0.0,0.0,91077.95276062898,,91077.95276062898,91077.95276062898,0.0,,0,0,190.25309019772268,,190.25309019772268,190.25309019772268,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,190.23842570293715,,190.23842570293715,190.23842570293715,38.04768514058743,,38.04768514058743,38.04768514058743,142.67881927720285,,142.67881927720285,142.67881927720285,9.511921285146858,,9.511921285146858,9.511921285146858,470.4571316408886,,470.4571316408886,470.4571316408886,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
59,59.0,,59,59,4990273.882401924,,4990273.882401924,4990273.882401924,0.9980547764803848,,0.9980547764803848,0.9980547764803848,3976919.8770845328,,3976919.8770845328,3976919.8770845328,9999.0,,9999.0,9999.0,107221.15384615409,,107221.15384615409,107221.15384615409,5451.923076923078,,5451.923076923078,5451.923076923078,8874.124770440243,,8874.124770440243,8874.124770440243,0.0,,0.0,0.0,92895.10599879055,,92895.10599879055,92895.10599879055,0.0,,0,0,190.25594403551628,,190.25594403551628,190.25594403551628,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,190.24278984792696,,190.24278984792696,190.24278984792696,38.04855796958539,,38.04855796958539,38.04855796958539,142.6820923859452,,142.6820923859452,142.6820923859452,9.512139492396347,,9.512139492396347,9.512139492396347,479.9692711332849,,479.9692711332849,479.9692711332849,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
60,60.0,,60,60,4990083.624032142,,4990083.624032142,4990083.624032142,0.9980167248064283,,0.9980167248064283,0.9980167248064283,4001957.9263981916,,4001957.9263981916,4001957.9263981916,9999.0,,9999.0,9999.0,109038.4615384618,,109038.4615384618,109038.4615384618,5451.923076923078,,5451.923076923078,5451.923076923078,8874.256056045528,,8874.256056045528,8874.256056045528,0.0,,0.0,0.0,94712.28240549297,,94712.28240549297,94712.28240549297,0.0,,0,0,190.25836978174237,,190.25836978174237,190.25836978174237,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,190.24656829420644,,190.24656829420644,190.24656829420644,38.04931365884129,,38.04931365884129,38.04931365884129,142.68492622065486,,142.68492622065486,142.68492622065486,9.512328414710323,,9.512328414710323,9.512328414710323,489.48159954799524,,489.48159954799524,489.48159954799524,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
61,61.0,,61,61,4989893.363600488,,4989893.363600488,4989893.363600488,0.9979786727200975,,0.9979786727200975,0.9979786727200975,4026995.976366593,,4026995.976366593,4026995.976366593,9999.0,,9999.0,9999.0,110855.7692307695,,110855.7692307695,110855.7692307695,5451.923076923078,,5451.923076923078,5451.923076923078,8874.367648502235,,8874.367648502235,8874.367648502235,0.0,,0.0,0.0,96529.47850534394,,96529.47850534394,96529.47850534394,0.0,,0,0,190.26043165439822,,190.26043165439822,190.26043165439822,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,190.24984200673657,,190.24984200673657,190.24984200673657,38.049968401347314,,38.049968401347314,38.049968401347314,142.68738150505243,,142.68738150505243,142.68738150505243,9.512492100336829,,9.512492100336829,9.512492100336829,498.9940916483321,,498.9940916483321,498.9940916483321,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
62,62.0,,62,62,4989703.101416251,,4989703.101416251,4989703.101416251,0.9979406202832501,,0.9979406202832501,0.9979406202832501,4052034.026902692,,4052034.026902692,4052034.026902692,9999.0,,9999.0,9999.0,112673.0769230772,,112673.0769230772,112673.0769230772,5451.923076923078,,5451.923076923078,5451.923076923078,8874.462501864084,,8874.462501864084,8874.462501864084,0.0,,0.0,0.0,98346.6913442898,,98346.6913442898,98346.6913442898,0.0,,0,0,190.2621842376298,,190.2621842376298,190.2621842376298,-2.842170943040401e-14,,-2.842170943040401e-14,-2.842170943040401e-14,-5.684341886080802e-19,,-5.684341886080802e-19,-5.684341886080802e-19,190.25268049394342,,190.25268049394342,190.25268049394342,38.050536098788676,,38.050536098788676,38.050536098788676,142.68951037045753,,142.68951037045753,142.68951037045753,9.512634024697169,,9.512634024697169,9.512634024697169,508.5067256730293,,508.5067256730293,508.5067256730293,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
63,63.0,,63,63,4989512.837742323,,4989512.837742323,4989512.837742323,0.9979025675484646,,0.9979025675484646,0.9979025675484646,4077072.077931383,,4077072.077931383,4077072.077931383,9999.0,,9999.0,9999.0,114490.3846153849,,114490.3846153849,114490.3846153849,5451.923076923078,,5451.923076923078,5451.923076923078,8874.543127055033,,8874.543127055033,8874.543127055033,0.0,,0.0,0.0,100163.91841140653,,100163.91841140653,100163.91841140653,0.0,,0,0,190.26367392712314,,190.26367392712314,190.26367392712314,-5.684341886080802e-14,,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161604e-18,,-1.1368683772161604e-18,-1.1368683772161604e-18,190.25514345761934,,190.25514345761934,190.25514345761934,38.05102869152387,,38.05102869152387,38.05102869152387,142.69135759321452,,142.69135759321452,142.69135759321452,9.512757172880967,,9.512757172880967,9.512757172880967,518.0194828459103,,518.0194828459103,518.0194828459103,25000.0,,25000.0,25000.0,1.0,,1.0,1.0,0.0,,0,0,0.0,,0,0,z1-solvency-baseline-v1,z1-solvency-baseline-v1,870c15db421a318ead7a02d6c9cf4bd2596f212c89978d7484a1c190ce8b70cb,42
